,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
2805,2017/10/09,14:59:23,312,s31610023,3,1,7,CHECK,0,0,2,1,3,1507528707,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
2810,2017/10/09,14:59:41,312,s31610023,3,2,3,CHECK,0,0,2,1,3,1507528764,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
2815,2017/10/09,15:00:00,312,s31610023,3,3,3,CHECK,0,0,2,1,3,1507528782,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
2820,2017/10/09,15:00:12,312,s31610023,3,4,3,CHECK,0,0,2,1,3,1507528801,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
2825,2017/10/09,15:00:25,312,s31610023,3,5,3,CHECK,0,0,2,1,3,1507528813,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
2836,2017/10/09,15:03:30,321,31510037,1,1,9,CHECK,0,0,1,2,3,1507528983,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
2841,2017/10/09,15:03:51,321,31510037,1,2,3,CHECK,0,0,1,2,3,1507529012,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
2848,2017/10/09,15:04:33,321,31510037,1,3,5,CHECK,0,0,1,2,3,1507529033,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
2853,2017/10/09,15:04:53,321,31510037,1,4,3,CHECK,0,0,1,2,3,1507529075,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
2864,2017/10/09,15:05:26,321,31510037,2,1,9,CHECK,0,0,1,2,3,1507529106,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
2871,2017/10/09,15:05:54,321,31510037,2,2,5,CHECK,0,0,1,2,3,1507529128,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
2878,2017/10/09,15:06:20,341,31510037,2,3,5,CHECK,0,0,1,4,3,1507529155,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,2_3
2885,2017/10/09,15:06:38,321,31510037,2,3,11,CHECK,0,0,1,2,3,1507529155,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
2890,2017/10/09,15:06:58,321,31510037,2,4,3,CHECK,0,0,1,2,3,1507529199,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
2895,2017/10/09,15:07:22,321,31510037,3,1,3,CHECK,0,0,1,2,3,1507529222,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
2900,2017/10/09,15:07:59,123,31510037,3,2,3,CHECK,0,0,3,2,1,1507529243,1,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_2
2903,2017/10/09,15:08:05,143,31510037,3,2,5,CHECK,0,0,3,4,1,1507529243,2,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_2
2906,2017/10/09,15:08:16,145,31510037,3,2,7,CHECK,0,0,5,4,1,1507529243,3,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
2911,2017/10/09,15:08:21,154,31510037,3,2,11,CHECK,0,0,4,5,1,1507529243,4,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
2918,2017/10/09,15:09:11,154,31510037,3,2,17,CHECK,0,0,4,5,1,1507529243,5,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
2923,2017/10/09,15:09:19,123,31510037,3,2,21,CHECK,0,0,3,2,1,1507529243,6,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_2
2928,2017/10/09,15:09:23,132,31510037,3,2,25,CHECK,0,0,2,3,1,1507529243,7,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_2
2933,2017/10/09,15:09:30,134,31510037,3,2,29,CHECK,0,0,4,3,1,1507529243,8,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_2
2938,2017/10/09,15:09:35,143,31510037,3,2,33,CHECK,0,0,3,4,1,1507529243,9,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_2
2941,2017/10/09,15:09:41,145,31510037,3,2,35,CHECK,0,0,5,4,1,1507529243,10,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
2946,2017/10/09,15:09:45,154,31510037,3,2,39,CHECK,0,0,4,5,1,1507529243,11,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
2953,2017/10/09,15:10:11,123,31510037,3,2,45,CHECK,0,0,3,2,1,1507529243,12,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_2
2960,2017/10/09,15:10:31,413,31510037,3,2,51,CHECK,0,0,3,1,4,1507529243,13,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_2
2965,2017/10/09,15:10:36,431,31510037,3,2,55,CHECK,0,0,1,3,4,1507529243,14,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_2
2968,2017/10/09,15:10:41,231,31510037,3,2,57,CHECK,0,0,1,3,2,1507529243,15,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_2
2973,2017/10/09,15:10:45,321,31510037,3,2,61,CHECK,0,0,1,2,3,1507529243,16,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
2978,2017/10/09,15:11:22,354,31510037,3,3,3,CHECK,0,0,4,5,3,1507529446,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
2989,2017/10/09,15:11:39,543,31510037,3,3,13,CHECK,0,0,3,4,5,1507529446,2,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
2992,2017/10/09,15:11:48,541,31510037,3,3,15,CHECK,0,0,1,4,5,1507529446,3,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_3
2999,2017/10/09,15:12:03,352,31510037,3,3,21,CHECK,0,0,2,5,3,1507529446,4,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
3002,2017/10/09,15:12:11,152,31510037,3,3,23,CHECK,0,0,2,5,1,1507529446,5,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,3_3
3005,2017/10/09,15:12:16,154,31510037,3,3,25,CHECK,0,0,4,5,1,1507529446,6,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_3
3010,2017/10/09,15:12:21,145,31510037,3,3,29,CHECK,0,0,5,4,1,1507529446,7,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_3
3017,2017/10/09,15:12:28,451,31510037,3,3,35,CHECK,0,0,1,5,4,1507529446,8,f,1,0,1,1,1,4,1,,,,,,,,0,1,0,3_3
3024,2017/10/09,15:12:34,541,31510037,3,3,41,CHECK,0,0,1,4,5,1507529446,9,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_3
3031,2017/10/09,15:13:07,325,31510037,3,3,47,CHECK,0,0,5,2,3,1507529446,10,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
3036,2017/10/09,15:13:11,352,31510037,3,3,51,CHECK,0,0,2,5,3,1507529446,11,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
3041,2017/10/09,15:13:30,451,31510037,3,3,55,CHECK,0,0,1,5,4,1507529446,12,f,1,0,1,1,1,4,1,,,,,,,,0,1,0,3_3
3046,2017/10/09,15:13:44,352,31510037,3,3,59,CHECK,0,0,2,5,3,1507529446,13,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_3
3057,2017/10/09,15:13:59,321,31510037,3,3,69,CHECK,0,0,1,2,3,1507529446,14,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
3062,2017/10/09,15:20:31,321,31510037,3,4,3,CHECK,0,0,1,2,3,1507530020,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
3067,2017/10/09,15:25:24,341,31710106,1,1,3,CHECK,0,0,1,4,3,1507530310,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,1_1
3072,2017/10/09,15:25:41,321,31710106,1,1,7,CHECK,0,0,1,2,3,1507530310,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
3077,2017/10/09,15:25:59,321,31710106,1,2,3,CHECK,0,0,1,2,3,1507530341,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
3082,2017/10/09,15:26:12,321,31710106,1,3,3,CHECK,0,0,1,2,3,1507530359,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
3087,2017/10/09,15:26:27,321,31710106,1,4,3,CHECK,0,0,1,2,3,1507530373,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
3092,2017/10/09,15:26:38,326,31710106,1,5,3,CHECK,0,0,6,2,3,1507530388,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,1_5
3095,2017/10/09,15:26:47,321,31710106,1,5,5,CHECK,0,0,1,2,3,1507530388,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
3102,2017/10/09,15:27:06,321,31710106,2,1,5,CHECK,0,0,1,2,3,1507530410,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
3107,2017/10/09,15:27:19,521,31710106,2,2,3,CHECK,0,0,1,2,5,1507530427,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,2_2
3112,2017/10/09,15:27:35,341,31710106,2,2,7,CHECK,0,0,1,4,3,1507530427,2,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,2_2
3115,2017/10/09,15:27:45,321,31710106,2,2,9,CHECK,0,0,1,2,3,1507530427,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
3120,2017/10/09,15:27:58,321,31710106,2,3,3,CHECK,0,0,1,2,3,1507530466,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3129,2017/10/09,15:28:25,321,31710106,2,4,7,CHECK,0,0,1,2,3,1507530479,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
3134,2017/10/09,15:28:41,321,31710106,2,5,3,CHECK,0,0,1,2,3,1507530505,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
3145,2017/10/09,15:29:28,253,31710106,3,1,9,CHECK,0,0,3,5,2,1507530524,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,1,3_1
3148,2017/10/09,15:29:40,213,31710106,3,1,11,CHECK,0,0,3,1,2,1507530524,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
3153,2017/10/09,15:30:00,213,31710106,3,2,3,CHECK,0,0,3,1,2,1507530580,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
3158,2017/10/09,15:30:15,213,31710106,3,3,3,CHECK,0,0,3,1,2,1507530602,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
3165,2017/10/09,15:30:31,213,31710106,3,4,5,CHECK,0,0,3,1,2,1507530615,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
3172,2017/10/09,15:30:47,213,31710106,3,5,5,CHECK,0,0,3,1,2,1507530632,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
3177,2017/10/09,15:07:35,321,s31710125,1,1,3,CHECK,0,0,1,2,3,1507529238,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
3182,2017/10/09,15:07:50,321,s31710125,1,2,3,CHECK,0,0,1,2,3,1507529256,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
3187,2017/10/09,15:08:01,326,s31710125,1,3,3,CHECK,0,0,6,2,3,1507529271,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,1_3
3190,2017/10/09,15:08:09,321,s31710125,1,3,5,CHECK,0,0,1,2,3,1507529271,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
3195,2017/10/09,15:08:27,321,s31710125,1,4,3,CHECK,0,0,1,2,3,1507529290,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
3200,2017/10/09,15:08:36,321,s31710125,1,5,3,CHECK,0,0,1,2,3,1507529307,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
3205,2017/10/09,15:08:54,321,s31710125,2,1,3,CHECK,0,0,1,2,3,1507529319,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
3212,2017/10/09,15:09:17,321,s31710125,2,2,5,CHECK,0,0,1,2,3,1507529335,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
3217,2017/10/09,15:09:31,321,s31710125,2,3,3,CHECK,0,0,1,2,3,1507529358,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3224,2017/10/09,15:09:51,321,s31710125,2,4,5,CHECK,0,0,1,2,3,1507529373,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
3229,2017/10/09,15:10:01,321,s31710125,2,5,3,CHECK,0,0,1,2,3,1507529391,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
3234,2017/10/09,15:10:47,364,s31710125,3,1,3,CHECK,0,0,4,6,3,1507529404,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
3239,2017/10/09,15:12:01,362,s31710125,3,1,7,CHECK,0,0,2,6,3,1507529404,2,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
3242,2017/10/09,15:12:04,362,s31710125,3,1,9,CHECK,0,0,2,6,3,1507529404,3,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
3253,2017/10/09,15:17:33,513,s31710125,3,1,19,CHECK,0,0,3,1,5,1507529404,4,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,3_1
3256,2017/10/09,15:17:38,543,s31710125,3,1,21,CHECK,0,0,3,4,5,1507529404,5,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,3_1
3259,2017/10/09,15:17:42,143,s31710125,3,1,23,CHECK,0,0,3,4,1,1507529404,6,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
3268,2017/10/09,15:32:05,564,s31710125,3,1,31,CHECK,0,0,4,6,5,1507529404,7,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
3271,2017/10/09,15:32:11,264,s31710125,3,1,33,CHECK,0,0,4,6,2,1507529404,8,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,3_1
3274,2017/10/09,15:32:16,164,s31710125,3,1,35,CHECK,0,0,4,6,1,1507529404,9,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,3_1
3283,2017/10/09,15:32:48,213,s31710125,3,1,43,CHECK,0,0,3,1,2,1507529404,10,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
3290,2017/10/09,15:33:17,213,s31710125,3,2,5,CHECK,0,0,3,1,2,1507530772,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
3297,2017/10/09,15:33:41,123,s31710125,3,3,5,CHECK,0,0,3,2,1,1507530798,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
3302,2017/10/09,15:33:55,143,s31710125,3,4,3,CHECK,0,0,3,4,1,1507530822,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_4
3305,2017/10/09,15:34:00,123,s31710125,3,4,5,CHECK,0,0,3,2,1,1507530822,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
3312,2017/10/09,15:34:27,123,s31710125,3,5,5,CHECK,0,0,3,2,1,1507530841,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
3319,2017/10/09,14:54:39,521,31610097,1,1,5,CHECK,0,0,1,2,5,1507528460,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,1_1
3322,2017/10/09,14:54:43,321,31610097,1,1,7,CHECK,0,0,1,2,3,1507528460,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
3327,2017/10/09,14:54:53,346,31610097,1,2,3,CHECK,0,0,6,4,3,1507528484,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,1_2
3332,2017/10/09,14:55:05,321,31610097,1,2,7,CHECK,0,0,1,2,3,1507528484,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
3339,2017/10/09,14:55:16,321,31610097,1,3,5,CHECK,0,0,1,2,3,1507528506,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
3350,2017/10/09,14:55:40,321,31610097,1,4,9,CHECK,0,0,1,2,3,1507528517,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
3355,2017/10/09,14:55:49,346,31610097,1,5,3,CHECK,0,0,6,4,3,1507528541,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,1_5
3360,2017/10/09,14:55:57,321,31610097,1,5,7,CHECK,0,0,1,2,3,1507528541,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
3365,2017/10/09,14:56:21,321,31610097,2,1,3,CHECK,0,0,1,2,3,1507528567,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
3370,2017/10/09,14:56:31,326,31610097,2,2,3,CHECK,0,0,6,2,3,1507528582,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,2_2
3373,2017/10/09,14:56:37,321,31610097,2,2,5,CHECK,0,0,1,2,3,1507528582,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
3378,2017/10/09,14:56:48,321,31610097,2,3,3,CHECK,0,0,1,2,3,1507528598,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
3383,2017/10/09,14:56:57,321,31610097,2,4,3,CHECK,0,0,1,2,3,1507528609,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
3388,2017/10/09,14:57:05,321,31610097,2,5,3,CHECK,0,0,1,2,3,1507528618,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
3393,2017/10/09,14:57:25,563,31610097,3,1,3,CHECK,0,0,3,6,5,1507528628,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
3396,2017/10/09,14:57:31,523,31610097,3,1,5,CHECK,0,0,3,2,5,1507528628,2,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
3407,2017/10/09,14:58:27,215,31610097,3,1,15,CHECK,0,0,5,1,2,1507528628,3,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
3418,2017/10/09,14:58:38,512,31610097,3,1,25,CHECK,0,0,2,1,5,1507528628,4,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
3429,2017/10/09,14:59:09,364,31610097,3,1,35,CHECK,0,0,4,6,3,1507528628,5,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
3436,2017/10/09,14:59:14,643,31610097,3,1,41,CHECK,0,0,3,4,6,1507528628,6,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
3441,2017/10/09,14:59:20,463,31610097,3,1,45,CHECK,0,0,3,6,4,1507528628,7,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
3448,2017/10/09,14:59:28,364,31610097,3,1,51,CHECK,0,0,4,6,3,1507528628,8,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
3455,2017/10/09,15:00:03,312,31610097,3,1,57,CHECK,0,0,2,1,3,1507528628,9,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
3460,2017/10/09,15:00:21,321,31610097,3,2,3,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
3465,2017/10/09,15:00:32,321,31610097,3,3,3,CHECK,0,0,1,2,3,1507528822,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
3472,2017/10/09,15:00:49,321,31610097,3,4,5,CHECK,0,0,1,2,3,1507528832,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
3477,2017/10/09,15:01:05,321,31610097,3,5,3,CHECK,0,0,1,2,3,1507528850,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
3484,2017/10/09,14:57:52,321,314110123,1,1,5,CHECK,0,0,1,2,3,1507528656,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
3491,2017/10/09,14:58:14,421,314110123,1,2,5,CHECK,0,0,1,2,4,1507528674,1,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,1_2
3498,2017/10/09,14:58:32,513,314110123,1,2,11,CHECK,0,0,3,1,5,1507528674,2,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,1_2
3505,2017/10/09,14:58:55,321,314110123,1,2,17,CHECK,0,0,1,2,3,1507528674,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
3510,2017/10/09,14:59:13,321,314110123,1,3,3,CHECK,0,0,1,2,3,1507528741,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
3517,2017/10/09,14:59:25,321,314110123,1,4,5,CHECK,0,0,1,2,3,1507528755,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
3522,2017/10/09,14:59:36,321,314110123,1,5,3,CHECK,0,0,1,2,3,1507528766,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
3527,2017/10/09,14:59:58,321,314110123,2,1,3,CHECK,0,0,1,2,3,1507528780,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
3532,2017/10/09,15:00:10,521,314110123,2,2,3,CHECK,0,0,1,2,5,1507528799,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,2_2
3535,2017/10/09,15:00:14,321,314110123,2,2,5,CHECK,0,0,1,2,3,1507528799,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
3540,2017/10/09,15:00:23,321,314110123,2,3,3,CHECK,0,0,1,2,3,1507528814,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
3545,2017/10/09,15:00:36,321,314110123,2,4,3,CHECK,0,0,1,2,3,1507528824,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
3550,2017/10/09,15:00:48,321,314110123,2,5,3,CHECK,0,0,1,2,3,1507528837,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
3555,2017/10/09,15:01:16,213,314110123,3,1,3,CHECK,0,0,3,1,2,1507528852,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
3560,2017/10/09,15:01:43,213,314110123,3,2,3,CHECK,0,0,3,1,2,1507528877,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
3565,2017/10/09,15:02:01,213,314110123,3,3,3,CHECK,0,0,3,1,2,1507528904,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
3570,2017/10/09,15:02:18,213,314110123,3,4,3,CHECK,0,0,3,1,2,1507528922,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
3575,2017/10/09,15:02:29,213,314110123,3,5,3,CHECK,0,0,3,1,2,1507528939,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
3580,2017/10/09,15:41:46,321,31510147,1,1,3,CHECK,0,0,1,2,3,1507531292,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
3585,2017/10/09,15:42:00,321,31510147,1,2,3,CHECK,0,0,1,2,3,1507531306,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
3590,2017/10/09,15:42:08,321,31510147,1,3,3,CHECK,0,0,1,2,3,1507531320,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
3595,2017/10/09,15:42:20,321,31510147,1,4,3,CHECK,0,0,1,2,3,1507531329,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
3600,2017/10/09,15:42:35,321,31510147,1,5,3,CHECK,0,0,1,2,3,1507531341,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
3605,2017/10/09,15:42:52,321,31510147,2,1,3,CHECK,0,0,1,2,3,1507531357,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
3610,2017/10/09,15:43:02,321,31510147,2,2,3,CHECK,0,0,1,2,3,1507531373,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
3615,2017/10/09,15:43:10,321,31510147,2,3,3,CHECK,0,0,1,2,3,1507531382,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3620,2017/10/09,15:43:18,321,31510147,2,4,3,CHECK,0,0,1,2,3,1507531391,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
3625,2017/10/09,15:43:26,321,31510147,2,5,3,CHECK,0,0,1,2,3,1507531398,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
3634,2017/10/09,15:43:57,213,31510147,3,1,7,CHECK,0,0,3,1,2,1507531408,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
3643,2017/10/09,15:44:15,213,31510147,3,2,7,CHECK,0,0,3,1,2,1507531438,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
3648,2017/10/09,15:44:27,213,31510147,3,3,3,CHECK,0,0,3,1,2,1507531455,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
3653,2017/10/09,15:44:42,213,31510147,3,4,3,CHECK,0,0,3,1,2,1507531468,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
3658,2017/10/09,15:44:51,213,31510147,3,5,3,CHECK,0,0,3,1,2,1507531483,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
3667,2017/10/09,14:59:11,321,s3171037,1,1,7,CHECK,0,0,1,2,3,1507528732,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,1_1
3676,2017/10/09,14:59:21,321,s3171037,1,2,7,CHECK,0,0,1,2,3,1507528752,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
3681,2017/10/09,14:59:31,321,s3171037,1,3,3,CHECK,0,0,1,2,3,1507528762,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
3686,2017/10/09,14:59:42,321,s3171037,1,4,3,CHECK,0,0,1,2,3,1507528772,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
3695,2017/10/09,14:59:58,321,s3171037,1,5,7,CHECK,0,0,1,2,3,1507528783,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
3702,2017/10/09,15:00:15,321,s3171037,2,1,5,CHECK,0,0,1,2,3,1507528801,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
3707,2017/10/09,15:00:26,324,s3171037,2,2,3,CHECK,0,0,4,2,3,1507528816,1,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,2_2
3710,2017/10/09,15:00:31,321,s3171037,2,2,5,CHECK,0,0,1,2,3,1507528816,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
3715,2017/10/09,15:00:45,321,s3171037,2,3,3,CHECK,0,0,1,2,3,1507528831,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3722,2017/10/09,15:00:55,321,s3171037,2,4,5,CHECK,0,0,1,2,3,1507528845,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
3727,2017/10/09,15:01:03,321,s3171037,2,5,3,CHECK,0,0,1,2,3,1507528856,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
3736,2017/10/09,15:01:29,312,s3171037,3,1,7,CHECK,0,0,2,1,3,1507528865,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
3747,2017/10/09,15:01:59,215,s3171037,3,2,9,CHECK,0,0,5,1,2,1507528890,1,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
3752,2017/10/09,15:02:08,213,s3171037,3,2,13,CHECK,0,0,3,1,2,1507528890,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
