,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
85,2017/10/30,14:38:54,321,31710071,3,2,3,CHECK,0,0,1,2,3,1509341923,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_2
91,2017/10/30,14:39:10,321,31710071,3,3,3,CHECK,0,0,1,2,3,1509341934,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_3
97,2017/10/30,14:39:44,321,31710071,3,4,3,CHECK,0,0,1,2,3,1509341951,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
103,2017/10/30,14:39:54,321,31710071,3,5,3,CHECK,0,0,1,2,3,1509341984,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_5
111,2017/10/30,14:45:39,321,31510207,1,1,5,CHECK,0,0,1,2,3,1509342323,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
117,2017/10/30,14:46:01,321,31510207,1,2,3,CHECK,0,0,1,2,3,1509342340,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
123,2017/10/30,14:46:13,321,31510207,1,3,3,CHECK,0,0,1,2,3,1509342361,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
129,2017/10/30,14:46:54,321,31510207,1,4,3,CHECK,0,0,1,2,3,1509342374,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
135,2017/10/30,14:47:02,321,31510207,1,5,3,CHECK,0,0,1,2,3,1509342415,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
141,2017/10/30,14:47:45,621,31510207,2,1,3,CHECK,0,0,1,2,6,1509342425,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_1
148,2017/10/30,14:47:53,216,31510207,2,1,9,CHECK,0,0,6,1,2,1509342425,2,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,2_1
151,2017/10/30,14:47:58,213,31510207,2,1,11,CHECK,0,0,3,1,2,1509342425,3,f,0,1,1,1,1,4,1,,,,,,,,1,0,1,2_1
158,2017/10/30,14:48:04,321,31510207,2,1,17,CHECK,0,0,1,2,3,1509342425,4,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
164,2017/10/30,14:48:16,321,31510207,2,2,3,CHECK,0,0,1,2,3,1509342485,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
170,2017/10/30,14:48:27,321,31510207,2,3,3,CHECK,0,0,1,2,3,1509342497,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
176,2017/10/30,14:48:46,321,31510207,2,4,3,CHECK,0,0,1,2,3,1509342507,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
182,2017/10/30,14:49:06,321,31510207,2,5,3,CHECK,0,0,1,2,3,1509342527,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
188,2017/10/30,14:49:35,534,31510207,3,1,3,CHECK,0,0,4,3,5,1509342549,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
191,2017/10/30,14:50:07,564,31510207,3,1,5,CHECK,0,0,4,6,5,1509342549,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
200,2017/10/30,14:51:13,354,31510207,3,1,13,CHECK,0,0,4,5,3,1509342549,3,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
207,2017/10/30,14:51:22,564,31510207,3,1,19,CHECK,0,0,4,6,5,1509342549,4,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
212,2017/10/30,14:51:31,532,31510207,3,1,23,CHECK,0,0,2,3,5,1509342549,5,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
215,2017/10/30,14:51:36,132,31510207,3,1,25,CHECK,0,0,2,3,1,1509342549,6,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
220,2017/10/30,14:51:47,123,31510207,3,1,29,CHECK,0,0,3,2,1,1509342549,7,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
225,2017/10/30,14:51:50,213,31510207,3,1,33,CHECK,0,0,3,1,2,1509342549,8,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
228,2017/10/30,14:51:55,253,31510207,3,1,35,CHECK,0,0,3,5,2,1509342549,9,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
235,2017/10/30,14:55:37,235,31510207,3,1,41,CHECK,0,0,5,3,2,1509342549,10,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
242,2017/10/30,14:55:44,231,31510207,3,1,47,CHECK,0,0,1,3,2,1509342549,11,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
247,2017/10/30,14:55:49,321,31510207,3,1,51,CHECK,0,0,1,2,3,1509342549,12,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
253,2017/10/30,15:04:13,321,31510207,3,2,3,CHECK,0,0,1,2,3,1509343440,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
259,2017/10/30,15:04:28,123,31510207,3,3,3,CHECK,0,0,3,2,1,1509343454,1,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_3
264,2017/10/30,15:04:33,321,31510207,3,3,7,CHECK,0,0,1,2,3,1509343454,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
270,2017/10/30,15:04:47,321,31510207,3,4,3,CHECK,0,0,1,2,3,1509343473,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
276,2017/10/30,15:05:00,321,31510207,3,5,3,CHECK,0,0,1,2,3,1509343488,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
282,2017/10/30,14:49:48,321,31710039,1,1,3,CHECK,0,0,1,2,3,1509342452,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
288,2017/10/30,14:50:08,321,31710039,1,2,3,CHECK,0,0,1,2,3,1509342589,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
294,2017/10/30,14:50:36,321,31710039,1,3,3,CHECK,0,0,1,2,3,1509342609,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
300,2017/10/30,14:51:49,321,31710039,1,4,3,CHECK,0,0,1,2,3,1509342637,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
306,2017/10/30,14:52:06,321,31710039,1,5,3,CHECK,0,0,1,2,3,1509342711,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
312,2017/10/30,14:52:24,321,31710039,2,1,3,CHECK,0,0,1,2,3,1509342729,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
318,2017/10/30,14:52:39,321,31710039,2,2,3,CHECK,0,0,1,2,3,1509342745,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
324,2017/10/30,14:52:58,321,31710039,2,3,3,CHECK,0,0,1,2,3,1509342760,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
330,2017/10/30,14:53:27,321,31710039,2,4,3,CHECK,0,0,1,2,3,1509342779,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
336,2017/10/30,14:53:43,321,31710039,2,5,3,CHECK,0,0,1,2,3,1509342808,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
342,2017/10/30,14:55:05,453,31710039,3,1,3,CHECK,0,0,3,5,4,1509342828,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
355,2017/10/30,14:56:08,352,31710039,3,1,15,CHECK,0,0,2,5,3,1509342828,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
362,2017/10/30,14:56:56,423,31710039,3,1,21,CHECK,0,0,3,2,4,1509342828,3,f,0,1,0,1,1,3,1,,,,,,,,0,0,0,3_1
365,2017/10/30,14:57:03,123,31710039,3,1,23,CHECK,0,0,3,2,1,1509342828,4,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
376,2017/10/30,14:58:08,621,31710039,3,1,33,CHECK,0,0,1,2,6,1509342828,5,f,1,1,1,1,0,4,1,,,,,,,,0,0,0,3_1
379,2017/10/30,14:58:16,321,31710039,3,1,35,CHECK,0,0,1,2,3,1509342828,6,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
389,2017/10/30,14:58:52,321,31710039,3,2,7,CHECK,0,0,1,2,3,1509343098,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
395,2017/10/30,14:59:13,321,31710039,3,3,3,CHECK,0,0,1,2,3,1509343134,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
401,2017/10/30,14:59:26,321,31710039,3,4,3,CHECK,0,0,1,2,3,1509343154,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
407,2017/10/30,14:59:41,321,31710039,3,5,3,CHECK,0,0,1,2,3,1509343168,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
413,2017/10/30,14:39:50,321,31610043,1,1,3,CHECK,0,0,1,2,3,1509341959,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
421,2017/10/30,14:40:05,321,31610043,1,2,5,CHECK,0,0,1,2,3,1509341991,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
427,2017/10/30,14:40:52,321,31610043,1,3,3,CHECK,0,0,1,2,3,1509342007,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
433,2017/10/30,14:42:00,321,31610043,1,4,3,CHECK,0,0,1,2,3,1509342053,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
439,2017/10/30,14:42:19,321,31610043,1,5,3,CHECK,0,0,1,2,3,1509342122,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
455,2017/10/30,14:43:10,321,31610043,2,1,13,CHECK,0,0,1,2,3,1509342146,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
461,2017/10/30,14:45:07,321,31610043,2,2,3,CHECK,0,0,1,2,3,1509342191,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
467,2017/10/30,14:45:23,341,31610043,2,3,3,CHECK,0,0,1,4,3,1509342309,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,1,2_3
470,2017/10/30,14:45:35,321,31610043,2,3,5,CHECK,0,0,1,2,3,1509342309,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_3
476,2017/10/30,14:46:25,321,31610043,2,4,3,CHECK,0,0,1,2,3,1509342337,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
482,2017/10/30,14:46:39,321,31610043,2,5,3,CHECK,0,0,1,2,3,1509342386,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
490,2017/10/30,17:11:34,321,s31610012,1,1,5,CHECK,0,0,1,2,3,1509351074,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
496,2017/10/30,17:11:43,325,s31610012,1,2,3,CHECK,0,0,5,2,3,1509351096,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,1_2
501,2017/10/30,17:11:53,321,s31610012,1,2,7,CHECK,0,0,1,2,3,1509351096,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,1_2
507,2017/10/30,17:12:07,321,s31610012,1,3,3,CHECK,0,0,1,2,3,1509351114,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
513,2017/10/30,17:12:21,321,s31610012,1,4,3,CHECK,0,0,1,2,3,1509351128,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
519,2017/10/30,17:12:30,321,s31610012,1,5,3,CHECK,0,0,1,2,3,1509351142,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
525,2017/10/30,17:12:43,341,s31610012,2,1,3,CHECK,0,0,1,4,3,1509351154,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,2_1
528,2017/10/30,17:12:53,321,s31610012,2,1,5,CHECK,0,0,1,2,3,1509351154,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
534,2017/10/30,17:13:08,321,s31610012,2,2,3,CHECK,0,0,1,2,3,1509351174,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
542,2017/10/30,17:13:29,321,s31610012,2,3,5,CHECK,0,0,1,2,3,1509351189,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
548,2017/10/30,17:13:48,321,s31610012,2,4,3,CHECK,0,0,1,2,3,1509351210,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
554,2017/10/30,17:14:01,341,s31610012,2,5,3,CHECK,0,0,1,4,3,1509351229,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,2_5
561,2017/10/30,17:14:16,321,s31610012,2,5,9,CHECK,0,0,1,2,3,1509351229,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
567,2017/10/30,17:14:27,453,s31610012,3,1,3,CHECK,0,0,3,5,4,1509351259,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
574,2017/10/30,17:14:43,534,s31610012,3,1,9,CHECK,0,0,4,3,5,1509351259,2,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
579,2017/10/30,17:14:55,354,s31610012,3,1,13,CHECK,0,0,4,5,3,1509351259,3,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
586,2017/10/30,17:15:18,354,s31610012,3,1,19,CHECK,0,0,4,5,3,1509351259,4,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
599,2017/10/30,17:15:52,543,s31610012,3,1,31,CHECK,0,0,3,4,5,1509351259,5,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
604,2017/10/30,17:15:59,345,s31610012,3,1,35,CHECK,0,0,5,4,3,1509351259,6,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
607,2017/10/30,17:16:08,325,s31610012,3,1,37,CHECK,0,0,5,2,3,1509351259,7,f,0,0,1,0,0,1,1,,,,,,,,1,0,1,3_1
612,2017/10/30,17:16:16,321,s31610012,3,1,41,CHECK,0,0,1,2,3,1509351259,8,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,3_1
620,2017/10/30,17:16:29,321,s31610012,3,2,5,CHECK,0,0,1,2,3,1509351377,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
626,2017/10/30,17:16:40,321,s31610012,3,3,3,CHECK,0,0,1,2,3,1509351390,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
634,2017/10/30,17:16:57,345,s31610012,3,4,5,CHECK,0,0,5,4,3,1509351400,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_4
637,2017/10/30,17:17:06,341,s31610012,3,4,7,CHECK,0,0,1,4,3,1509351400,2,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_4
640,2017/10/30,17:17:17,321,s31610012,3,4,9,CHECK,0,0,1,2,3,1509351400,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
646,2017/10/30,17:17:27,341,s31610012,3,5,3,CHECK,0,0,1,4,3,1509351438,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_5
649,2017/10/30,17:17:33,321,s31610012,3,5,5,CHECK,0,0,1,2,3,1509351438,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
655,2017/10/30,14:50:00,532,31610124,3,1,3,CHECK,0,0,2,3,5,1509342582,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
658,2017/10/30,14:50:04,132,31610124,3,1,5,CHECK,0,0,2,3,1,1509342582,2,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
659,2017/10/30,14:50:05,132,31610124,3,1,5,CHECK,0,0,2,3,1,1509342582,3,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
668,2017/10/30,14:50:16,352,31610124,3,1,13,CHECK,0,0,2,5,3,1509342582,4,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
671,2017/10/30,14:50:24,354,31610124,3,1,15,CHECK,0,0,4,5,3,1509342582,5,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
678,2017/10/30,14:50:34,534,31610124,3,1,21,CHECK,0,0,4,3,5,1509342582,6,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
683,2017/10/30,14:50:41,314,31610124,3,1,25,CHECK,0,0,4,1,3,1509342582,7,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
692,2017/10/30,14:51:06,534,31610124,3,1,33,CHECK,0,0,4,3,5,1509342582,8,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
699,2017/10/30,14:51:10,453,31610124,3,1,39,CHECK,0,0,3,5,4,1509342582,9,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
704,2017/10/30,14:51:17,413,31610124,3,1,43,CHECK,0,0,3,1,4,1509342582,10,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
715,2017/10/30,14:51:28,134,31610124,3,1,53,CHECK,0,0,4,3,1,1509342582,11,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
718,2017/10/30,14:51:33,534,31610124,3,1,55,CHECK,0,0,4,3,5,1509342582,12,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
723,2017/10/30,14:51:41,532,31610124,3,1,59,CHECK,0,0,2,3,5,1509342582,13,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
726,2017/10/30,14:51:44,132,31610124,3,1,61,CHECK,0,0,2,3,1,1509342582,14,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
729,2017/10/30,14:51:49,134,31610124,3,1,63,CHECK,0,0,4,3,1,1509342582,15,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
732,2017/10/30,14:51:52,534,31610124,3,1,65,CHECK,0,0,4,3,5,1509342582,16,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
737,2017/10/30,14:51:57,354,31610124,3,1,69,CHECK,0,0,4,5,3,1509342582,17,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
740,2017/10/30,14:51:59,314,31610124,3,1,71,CHECK,0,0,4,1,3,1509342582,18,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
743,2017/10/30,14:52:03,312,31610124,3,1,73,CHECK,0,0,2,1,3,1509342582,19,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
746,2017/10/30,14:52:08,314,31610124,3,1,75,CHECK,0,0,4,1,3,1509342582,20,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
747,2017/10/30,14:52:14,314,31610124,3,1,75,CHECK,0,0,4,1,3,1509342582,21,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
748,2017/10/30,14:52:18,314,31610124,3,1,75,CHECK,0,0,4,1,3,1509342582,22,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
753,2017/10/30,14:52:24,321,31610124,3,1,79,CHECK,0,0,1,2,3,1509342582,23,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
759,2017/10/30,14:52:36,325,31610124,3,2,3,CHECK,0,0,5,2,3,1509342744,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_2
764,2017/10/30,14:52:44,345,31610124,3,2,7,CHECK,0,0,5,4,3,1509342744,2,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_2
767,2017/10/30,14:52:47,325,31610124,3,2,9,CHECK,0,0,5,2,3,1509342744,3,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_2
770,2017/10/30,14:52:51,321,31610124,3,2,11,CHECK,0,0,1,2,3,1509342744,4,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
778,2017/10/30,14:53:28,325,31610124,3,3,5,CHECK,0,0,5,2,3,1509342787,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
781,2017/10/30,14:53:31,345,31610124,3,3,7,CHECK,0,0,5,4,3,1509342787,2,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
784,2017/10/30,14:53:35,342,31610124,3,3,9,CHECK,0,0,2,4,3,1509342787,3,f,0,1,0,1,1,3,1,,,,,,,,0,0,0,3_3
787,2017/10/30,14:53:39,341,31610124,3,3,11,CHECK,0,0,1,4,3,1509342787,4,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
788,2017/10/30,14:53:43,341,31610124,3,3,11,CHECK,0,0,1,4,3,1509342787,5,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
791,2017/10/30,14:53:50,345,31610124,3,3,13,CHECK,0,0,5,4,3,1509342787,6,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
794,2017/10/30,14:53:54,325,31610124,3,3,15,CHECK,0,0,5,2,3,1509342787,7,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
797,2017/10/30,14:53:58,345,31610124,3,3,17,CHECK,0,0,5,4,3,1509342787,8,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
804,2017/10/30,14:54:11,134,31610124,3,3,23,CHECK,0,0,4,3,1,1509342787,9,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
807,2017/10/30,14:54:18,534,31610124,3,3,25,CHECK,0,0,4,3,5,1509342787,10,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
810,2017/10/30,14:54:21,134,31610124,3,3,27,CHECK,0,0,4,3,1,1509342787,11,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
811,2017/10/30,14:54:25,134,31610124,3,3,27,CHECK,0,0,4,3,1,1509342787,12,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
814,2017/10/30,14:54:27,534,31610124,3,3,29,CHECK,0,0,4,3,5,1509342787,13,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
819,2017/10/30,14:54:33,132,31610124,3,3,33,CHECK,0,0,2,3,1,1509342787,14,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
822,2017/10/30,14:54:37,134,31610124,3,3,35,CHECK,0,0,4,3,1,1509342787,15,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
827,2017/10/30,14:54:41,532,31610124,3,3,39,CHECK,0,0,2,3,5,1509342787,16,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
828,2017/10/30,14:54:46,532,31610124,3,3,39,CHECK,0,0,2,3,5,1509342787,17,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
829,2017/10/30,14:54:49,532,31610124,3,3,39,CHECK,0,0,2,3,5,1509342787,18,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
832,2017/10/30,14:54:55,534,31610124,3,3,41,CHECK,0,0,4,3,5,1509342787,19,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
835,2017/10/30,14:54:59,134,31610124,3,3,43,CHECK,0,0,4,3,1,1509342787,20,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
838,2017/10/30,14:55:01,534,31610124,3,3,45,CHECK,0,0,4,3,5,1509342787,21,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
845,2017/10/30,14:55:09,523,31610124,3,3,51,CHECK,0,0,3,2,5,1509342787,22,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
848,2017/10/30,14:55:13,543,31610124,3,3,53,CHECK,0,0,3,4,5,1509342787,23,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
851,2017/10/30,14:55:15,543,31610124,3,3,55,CHECK,0,0,3,4,5,1509342787,24,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
854,2017/10/30,14:55:18,143,31610124,3,3,57,CHECK,0,0,3,4,1,1509342787,25,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
857,2017/10/30,14:55:21,543,31610124,3,3,59,CHECK,0,0,3,4,5,1509342787,26,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
860,2017/10/30,14:55:24,543,31610124,3,3,61,CHECK,0,0,3,4,5,1509342787,27,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
863,2017/10/30,14:55:28,543,31610124,3,3,63,CHECK,0,0,3,4,5,1509342787,28,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
866,2017/10/30,14:55:31,523,31610124,3,3,65,CHECK,0,0,3,2,5,1509342787,29,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
869,2017/10/30,14:55:34,123,31610124,3,3,67,CHECK,0,0,3,2,1,1509342787,30,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
872,2017/10/30,14:55:37,523,31610124,3,3,69,CHECK,0,0,3,2,5,1509342787,31,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
877,2017/10/30,14:55:41,543,31610124,3,3,73,CHECK,0,0,3,4,5,1509342787,32,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_3
880,2017/10/30,14:55:43,143,31610124,3,3,75,CHECK,0,0,3,4,1,1509342787,33,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
