,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
1051,2017/11/06,14:38:11,325,31610016,1,1,5,CHECK,0,0,5,2,3,1509946670,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
1058,2017/11/06,14:38:20,312,31610016,1,1,11,CHECK,0,0,2,1,3,1509946670,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1064,2017/11/06,14:38:40,321,31610016,1,2,3,CHECK,0,0,1,2,3,1509946705,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
1072,2017/11/06,14:38:52,312,31610016,1,3,5,CHECK,0,0,2,1,3,1509946720,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
1078,2017/11/06,14:38:59,312,31610016,1,4,3,CHECK,0,0,2,1,3,1509946733,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
1084,2017/11/06,14:39:07,321,31610016,1,5,3,CHECK,0,0,1,2,3,1509946740,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1091,2017/11/06,14:39:23,321,31610016,2,1,3,CHECK,0,0,1,2,3,1509946749,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
1097,2017/11/06,14:39:31,325,31610016,2,2,3,CHECK,0,0,5,2,3,1509946763,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_2
1100,2017/11/06,14:39:37,321,31610016,2,2,5,CHECK,0,0,1,2,3,1509946763,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
1108,2017/11/06,14:39:53,321,31610016,2,3,5,CHECK,0,0,1,2,3,1509946777,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1114,2017/11/06,14:40:06,321,31610016,2,4,3,CHECK,0,0,1,2,3,1509946794,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
1120,2017/11/06,14:40:14,321,31610016,2,5,3,CHECK,0,0,1,2,3,1509946807,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
1126,2017/11/06,14:40:31,321,31610016,3,1,3,CHECK,0,0,1,2,3,1509946816,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
1132,2017/11/06,14:40:41,321,31610016,3,2,3,CHECK,0,0,1,2,3,1509946832,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
1140,2017/11/06,14:41:00,321,31610016,3,3,5,CHECK,0,0,1,2,3,1509946842,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1146,2017/11/06,14:41:10,312,31610016,3,4,3,CHECK,0,0,2,1,3,1509946861,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
1152,2017/11/06,14:41:23,312,31610016,3,5,3,CHECK,0,0,2,1,3,1509946871,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1158,2017/11/06,14:29:12,321,31410196,1,1,3,CHECK,0,0,1,2,3,1509946137,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1164,2017/11/06,14:29:19,321,31410196,1,2,3,CHECK,0,0,1,2,3,1509946152,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1174,2017/11/06,14:29:25,321,31410196,1,3,7,CHECK,0,0,1,2,3,1509946160,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
1180,2017/11/06,14:29:34,321,31410196,1,4,3,CHECK,0,0,1,2,3,1509946165,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
1186,2017/11/06,14:29:44,321,31410196,1,5,3,CHECK,0,0,1,2,3,1509946174,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1192,2017/11/06,14:30:00,321,31410196,2,1,3,CHECK,0,0,1,2,3,1509946187,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
1202,2017/11/06,14:31:00,321,31410196,2,2,7,CHECK,0,0,1,2,3,1509946202,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
1208,2017/11/06,14:31:13,321,31410196,2,3,3,CHECK,0,0,1,2,3,1509946261,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1218,2017/11/06,14:31:25,321,31410196,2,4,7,CHECK,0,0,1,2,3,1509946274,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
1224,2017/11/06,14:31:33,321,31410196,2,5,3,CHECK,0,0,1,2,3,1509946286,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1234,2017/11/06,14:32:11,312,31410196,3,1,7,CHECK,0,0,2,1,3,1509946296,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1248,2017/11/06,14:32:32,312,31410196,3,2,11,CHECK,0,0,2,1,3,1509946331,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
1258,2017/11/06,14:32:51,312,31410196,3,3,7,CHECK,0,0,2,1,3,1509946352,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1264,2017/11/06,14:33:05,312,31410196,3,4,3,CHECK,0,0,2,1,3,1509946371,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
1270,2017/11/06,14:33:17,312,31410196,3,5,3,CHECK,0,0,2,1,3,1509946385,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1284,2017/11/06,14:51:17,354,31610021,1,1,11,CHECK,0,0,4,5,3,1509947314,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
1295,2017/11/06,14:52:48,321,31610021,1,1,21,CHECK,0,0,1,2,3,1509947314,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1301,2017/11/06,14:53:05,321,31610021,1,2,3,CHECK,0,0,1,2,3,1509947569,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1309,2017/11/06,14:53:25,321,31610021,1,3,5,CHECK,0,0,1,2,3,1509947586,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
1315,2017/11/06,14:53:42,321,31610021,1,4,3,CHECK,0,0,1,2,3,1509947606,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1321,2017/11/06,14:53:55,325,31610021,1,5,3,CHECK,0,0,5,2,3,1509947622,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_5
1322,2017/11/06,14:53:57,325,31610021,1,5,3,CHECK,0,0,5,2,3,1509947622,2,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_5
1327,2017/11/06,14:54:08,321,31610021,1,5,7,CHECK,0,0,1,2,3,1509947622,3,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1333,2017/11/06,14:54:41,321,31610021,2,1,3,CHECK,0,0,1,2,3,1509947651,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
1339,2017/11/06,14:54:53,321,31610021,2,2,3,CHECK,0,0,1,2,3,1509947681,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1345,2017/11/06,14:55:02,321,31610021,2,3,3,CHECK,0,0,1,2,3,1509947694,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1351,2017/11/06,14:55:12,321,31610021,2,4,3,CHECK,0,0,1,2,3,1509947702,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1357,2017/11/06,14:55:20,325,31610021,2,5,3,CHECK,0,0,5,2,3,1509947713,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,2_5
1358,2017/11/06,14:55:22,325,31610021,2,5,3,CHECK,0,0,5,2,3,1509947713,2,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,2_5
1361,2017/11/06,14:55:31,321,31610021,2,5,5,CHECK,0,0,1,2,3,1509947713,3,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,2_5
1367,2017/11/06,14:45:13,321,31710135,1,1,3,CHECK,0,0,1,2,3,1509947093,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1373,2017/11/06,14:45:23,321,31710135,1,2,3,CHECK,0,0,1,2,3,1509947114,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1379,2017/11/06,14:45:38,321,31710135,1,3,3,CHECK,0,0,1,2,3,1509947124,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1387,2017/11/06,14:45:55,321,31710135,1,4,5,CHECK,0,0,1,2,3,1509947139,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
1393,2017/11/06,14:46:06,321,31710135,1,5,3,CHECK,0,0,1,2,3,1509947156,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1399,2017/11/06,14:46:21,321,31710135,2,1,3,CHECK,0,0,1,2,3,1509947171,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
1407,2017/11/06,14:46:43,321,31710135,2,2,5,CHECK,0,0,1,2,3,1509947182,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1413,2017/11/06,14:46:58,321,31710135,2,3,3,CHECK,0,0,1,2,3,1509947204,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1419,2017/11/06,14:47:07,321,31710135,2,4,3,CHECK,0,0,1,2,3,1509947219,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1425,2017/11/06,14:47:18,321,31710135,2,5,3,CHECK,0,0,1,2,3,1509947228,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
1433,2017/11/06,14:48:57,213,31710135,3,1,5,CHECK,0,0,3,1,2,1509947242,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1439,2017/11/06,14:49:31,213,31710135,3,2,3,CHECK,0,0,3,1,2,1509947338,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
1445,2017/11/06,14:49:47,213,31710135,3,3,3,CHECK,0,0,3,1,2,1509947376,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
1451,2017/11/06,14:50:03,213,31710135,3,4,3,CHECK,0,0,3,1,2,1509947388,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
1457,2017/11/06,14:50:19,213,31710135,3,5,3,CHECK,0,0,3,1,2,1509947404,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
1469,2017/11/06,14:44:12,312,31410011,1,1,9,CHECK,0,0,2,1,3,1509947016,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1475,2017/11/06,14:44:23,352,31410011,1,2,3,CHECK,0,0,2,5,3,1509947053,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_2
1482,2017/11/06,14:44:40,325,31410011,1,2,9,CHECK,0,0,5,2,3,1509947053,2,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_2
1489,2017/11/06,14:44:48,321,31410011,1,2,15,CHECK,0,0,1,2,3,1509947053,3,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
1495,2017/11/06,14:45:06,312,31410011,1,3,3,CHECK,0,0,2,1,3,1509947089,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
1501,2017/11/06,14:45:20,321,31410011,1,4,3,CHECK,0,0,1,2,3,1509947107,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
1507,2017/11/06,14:45:33,321,31410011,1,5,3,CHECK,0,0,1,2,3,1509947120,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1516,2017/11/06,14:46:16,321,31410011,2,1,5,CHECK,0,0,1,2,3,1509947135,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
1522,2017/11/06,14:46:33,321,31410011,2,2,3,CHECK,0,0,1,2,3,1509947176,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
1528,2017/11/06,14:46:41,321,31410011,2,3,3,CHECK,0,0,1,2,3,1509947193,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1536,2017/11/06,14:46:56,312,31410011,2,4,5,CHECK,0,0,2,1,3,1509947202,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
1542,2017/11/06,14:47:03,312,31410011,2,5,3,CHECK,0,0,2,1,3,1509947217,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1548,2017/11/06,14:47:17,321,31410011,3,1,3,CHECK,0,0,1,2,3,1509947225,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
1554,2017/11/06,14:47:29,321,31410011,3,2,3,CHECK,0,0,1,2,3,1509947238,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
1564,2017/11/06,14:47:49,321,31410011,3,3,7,CHECK,0,0,1,2,3,1509947250,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1570,2017/11/06,14:48:01,321,31410011,3,4,3,CHECK,0,0,1,2,3,1509947269,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
1578,2017/11/06,14:48:12,321,31410011,3,5,5,CHECK,0,0,1,2,3,1509947282,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1586,2017/11/06,14:32:47,321,31210101,1,1,5,CHECK,0,0,1,2,3,1509946351,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1592,2017/11/06,14:32:56,321,31210101,1,2,3,CHECK,0,0,1,2,3,1509946368,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1598,2017/11/06,14:33:09,321,31210101,1,3,3,CHECK,0,0,1,2,3,1509946376,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1604,2017/11/06,14:33:18,321,31210101,1,4,3,CHECK,0,0,1,2,3,1509946390,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1612,2017/11/06,14:33:29,321,31210101,1,5,5,CHECK,0,0,1,2,3,1509946399,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1620,2017/11/06,14:33:44,321,31210101,2,1,5,CHECK,0,0,1,2,3,1509946412,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
1626,2017/11/06,14:33:52,321,31210101,2,2,3,CHECK,0,0,1,2,3,1509946425,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
1632,2017/11/06,14:34:06,321,31210101,2,3,3,CHECK,0,0,1,2,3,1509946433,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1638,2017/11/06,14:34:16,321,31210101,2,4,3,CHECK,0,0,1,2,3,1509946447,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1644,2017/11/06,14:34:30,321,31210101,2,5,3,CHECK,0,0,1,2,3,1509946457,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1652,2017/11/06,14:34:57,321,31210101,3,1,5,CHECK,0,0,1,2,3,1509946472,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1658,2017/11/06,14:35:09,321,31210101,3,2,3,CHECK,0,0,1,2,3,1509946498,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
1666,2017/11/06,14:35:17,321,31210101,3,3,5,CHECK,0,0,1,2,3,1509946510,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1672,2017/11/06,14:35:27,321,31210101,3,4,3,CHECK,0,0,1,2,3,1509946517,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
1680,2017/11/06,14:35:48,321,31210101,3,5,5,CHECK,0,0,1,2,3,1509946528,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1686,2017/11/06,14:43:56,321,31410170,1,1,3,CHECK,0,0,1,2,3,1509947012,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1694,2017/11/06,14:44:09,321,31410170,1,2,5,CHECK,0,0,1,2,3,1509947038,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
1700,2017/11/06,14:44:20,321,31410170,1,3,3,CHECK,0,0,1,2,3,1509947050,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
1706,2017/11/06,14:44:34,321,31410170,1,4,3,CHECK,0,0,1,2,3,1509947061,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1712,2017/11/06,14:44:44,321,31410170,1,5,3,CHECK,0,0,1,2,3,1509947075,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1718,2017/11/06,14:45:07,321,31410170,2,1,3,CHECK,0,0,1,2,3,1509947087,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
1724,2017/11/06,14:45:16,321,31410170,2,2,3,CHECK,0,0,1,2,3,1509947108,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
1730,2017/11/06,14:45:24,321,31410170,2,3,3,CHECK,0,0,1,2,3,1509947117,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1736,2017/11/06,14:45:36,321,31410170,2,4,3,CHECK,0,0,1,2,3,1509947125,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
1742,2017/11/06,14:45:54,341,31410170,2,5,3,CHECK,0,0,1,4,3,1509947137,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,2_5
1745,2017/11/06,14:46:00,321,31410170,2,5,5,CHECK,0,0,1,2,3,1509947137,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1753,2017/11/06,14:46:52,312,31410170,3,1,5,CHECK,0,0,2,1,3,1509947163,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1759,2017/11/06,14:47:11,312,31410170,3,2,3,CHECK,0,0,2,1,3,1509947213,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
1765,2017/11/06,14:47:22,312,31410170,3,3,3,CHECK,0,0,2,1,3,1509947232,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1771,2017/11/06,14:47:32,352,31410170,3,4,3,CHECK,0,0,2,5,3,1509947243,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_4
1774,2017/11/06,14:47:39,312,31410170,3,4,5,CHECK,0,0,2,1,3,1509947243,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
1780,2017/11/06,14:47:51,312,31410170,3,5,3,CHECK,0,0,2,1,3,1509947260,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1786,2017/11/06,14:33:57,321,3161013,1,1,3,CHECK,0,0,1,2,3,1509946425,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1794,2017/11/06,14:34:49,321,3161013,1,2,5,CHECK,0,0,1,2,3,1509946438,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
1800,2017/11/06,14:35:03,321,3161013,1,3,3,CHECK,0,0,1,2,3,1509946490,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1806,2017/11/06,14:35:12,321,3161013,1,4,3,CHECK,0,0,1,2,3,1509946503,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1812,2017/11/06,14:35:26,321,3161013,1,5,3,CHECK,0,0,1,2,3,1509946513,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1818,2017/11/06,14:35:42,231,3161013,2,1,3,CHECK,0,0,1,3,2,1509946529,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1824,2017/11/06,14:35:53,231,3161013,2,2,3,CHECK,0,0,1,3,2,1509946543,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1830,2017/11/06,14:36:08,231,3161013,2,3,3,CHECK,0,0,1,3,2,1509946554,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1836,2017/11/06,14:37:28,231,3161013,2,4,3,CHECK,0,0,1,3,2,1509946569,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1842,2017/11/06,14:37:39,231,3161013,2,5,3,CHECK,0,0,1,3,2,1509946649,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
1850,2017/11/06,14:39:29,312,3161013,3,1,5,CHECK,0,0,2,1,3,1509946662,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1858,2017/11/06,14:39:53,312,3161013,3,2,5,CHECK,0,0,2,1,3,1509946771,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
1866,2017/11/06,14:40:10,321,3161013,3,3,5,CHECK,0,0,1,2,3,1509946794,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
1872,2017/11/06,14:40:23,316,3161013,3,4,3,CHECK,0,0,6,1,3,1509946811,1,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,3_4
1875,2017/11/06,14:40:30,312,3161013,3,4,5,CHECK,0,0,2,1,3,1509946811,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
1881,2017/11/06,14:40:44,312,3161013,3,5,3,CHECK,0,0,2,1,3,1509946831,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1887,2017/11/06,14:40:05,541,31710167,1,1,3,CHECK,0,0,1,4,5,1509946792,1,f,0,0,0,1,1,2,1,,,,,,,,0,0,0,1_1
1894,2017/11/06,14:40:28,523,31710167,1,1,9,CHECK,0,0,3,2,5,1509946792,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
1903,2017/11/06,14:40:44,341,31710167,1,1,17,CHECK,0,0,1,4,3,1509946792,3,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,1_1
1906,2017/11/06,14:40:50,321,31710167,1,1,19,CHECK,0,0,1,2,3,1509946792,4,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1912,2017/11/06,14:41:03,321,31710167,1,2,3,CHECK,0,0,1,2,3,1509946851,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
1918,2017/11/06,14:41:11,321,31710167,1,3,3,CHECK,0,0,1,2,3,1509946863,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
1924,2017/11/06,14:41:45,325,31710167,1,4,3,CHECK,0,0,5,2,3,1509946872,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_4
1927,2017/11/06,14:41:55,321,31710167,1,4,5,CHECK,0,0,1,2,3,1509946872,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
1933,2017/11/06,14:42:02,321,31710167,1,5,3,CHECK,0,0,1,2,3,1509946915,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1939,2017/11/06,14:42:50,621,31710167,2,1,3,CHECK,0,0,1,2,6,1509946924,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
1942,2017/11/06,14:42:53,641,31710167,2,1,5,CHECK,0,0,1,4,6,1509946924,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
1947,2017/11/06,14:42:59,654,31710167,2,1,9,CHECK,0,0,4,5,6,1509946924,3,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,2_1
1950,2017/11/06,14:43:03,634,31710167,2,1,11,CHECK,0,0,4,3,6,1509946924,4,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,2_1
1961,2017/11/06,14:43:30,641,31710167,2,1,21,CHECK,0,0,1,4,6,1509946924,5,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
1964,2017/11/06,14:43:33,241,31710167,2,1,23,CHECK,0,0,1,4,2,1509946924,6,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,2_1
1967,2017/11/06,14:43:35,341,31710167,2,1,25,CHECK,0,0,1,4,3,1509946924,7,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,2_1
1968,2017/11/06,14:43:37,341,31710167,2,1,25,CHECK,0,0,1,4,3,1509946924,8,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,2_1
1973,2017/11/06,14:43:45,345,31710167,2,1,29,CHECK,0,0,5,4,3,1509946924,9,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
1976,2017/11/06,14:43:48,645,31710167,2,1,31,CHECK,0,0,5,4,6,1509946924,10,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,2_1
1987,2017/11/06,14:44:18,325,31710167,2,1,41,CHECK,0,0,5,2,3,1509946924,11,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
1990,2017/11/06,14:44:20,425,31710167,2,1,43,CHECK,0,0,5,2,4,1509946924,12,f,0,0,0,1,0,1,1,,,,,,,,0,0,0,2_1
1995,2017/11/06,14:44:24,625,31710167,2,1,47,CHECK,0,0,5,2,6,1509946924,13,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,2_1
2000,2017/11/06,14:44:31,435,31710167,2,1,51,CHECK,0,0,5,3,4,1509946924,14,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
2009,2017/11/06,14:44:42,231,31710167,2,1,59,CHECK,0,0,1,3,2,1509946924,15,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
2021,2017/11/06,14:45:09,235,31710167,2,2,9,CHECK,0,0,5,3,2,1509947093,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_2
2024,2017/11/06,14:45:15,135,31710167,2,2,11,CHECK,0,0,5,3,1,1509947093,2,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,2_2
2027,2017/11/06,14:45:19,435,31710167,2,2,13,CHECK,0,0,5,3,4,1509947093,3,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_2
2030,2017/11/06,14:45:22,436,31710167,2,2,15,CHECK,0,0,6,3,4,1509947093,4,f,0,1,0,1,0,2,1,,,,,,,,0,1,0,2_2
2033,2017/11/06,14:45:24,431,31710167,2,2,17,CHECK,0,0,1,3,4,1509947093,5,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,2_2
2036,2017/11/06,14:45:27,231,31710167,2,2,19,CHECK,0,0,1,3,2,1509947093,6,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
2044,2017/11/06,14:45:35,231,31710167,2,3,5,CHECK,0,0,1,3,2,1509947129,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
2054,2017/11/06,14:45:47,132,31710167,2,4,7,CHECK,0,0,2,3,1,1509947135,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
2060,2017/11/06,14:46:00,134,31710167,2,5,3,CHECK,0,0,4,3,1,1509947148,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,2_5
2063,2017/11/06,14:46:03,132,31710167,2,5,5,CHECK,0,0,2,3,1,1509947148,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
2069,2017/11/06,14:46:16,614,31710167,3,1,3,CHECK,0,0,4,1,6,1509947165,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
2084,2017/11/06,14:46:41,361,31710167,3,1,17,CHECK,0,0,1,6,3,1509947165,2,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,3_1
2087,2017/11/06,14:46:43,461,31710167,3,1,19,CHECK,0,0,1,6,4,1509947165,3,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
2090,2017/11/06,14:47:08,361,31710167,3,1,21,CHECK,0,0,1,6,3,1509947165,4,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,3_1
2093,2017/11/06,14:47:11,461,31710167,3,1,23,CHECK,0,0,1,6,4,1509947165,5,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
2096,2017/11/06,14:47:14,261,31710167,3,1,25,CHECK,0,0,1,6,2,1509947165,6,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
