,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
15,2017/11/06,14:41:32,321,31510207,1,1,3,CHECK,0,0,1,2,3,1509946873,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
16,2017/11/06,14:41:44,321,31510207,1,2,3,CHECK,0,0,1,2,3,1509946893,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
17,2017/11/06,14:41:55,321,31510207,1,3,3,CHECK,0,0,1,2,3,1509946905,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
18,2017/11/06,14:42:14,321,31510207,1,4,3,CHECK,0,0,1,2,3,1509946916,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
19,2017/11/06,14:42:24,321,31510207,1,5,3,CHECK,0,0,1,2,3,1509946934,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
20,2017/11/06,14:42:48,321,31510207,2,1,3,CHECK,0,0,1,2,3,1509946946,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
21,2017/11/06,14:42:58,321,31510207,2,2,3,CHECK,0,0,1,2,3,1509946968,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
22,2017/11/06,14:43:06,321,31510207,2,3,3,CHECK,0,0,1,2,3,1509946979,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
23,2017/11/06,14:43:19,321,31510207,2,4,3,CHECK,0,0,1,2,3,1509946987,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
24,2017/11/06,14:43:31,321,31510207,2,5,3,CHECK,0,0,1,2,3,1509947000,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
25,2017/11/06,14:44:29,126,31510207,3,1,3,CHECK,0,0,6,2,1,1509947013,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
26,2017/11/06,14:45:24,123,31510207,3,2,3,CHECK,0,0,3,2,1,1509947096,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
27,2017/11/06,14:45:32,123,31510207,3,3,3,CHECK,0,0,3,2,1,1509947125,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
28,2017/11/06,14:45:45,123,31510207,3,4,3,CHECK,0,0,3,2,1,1509947133,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
29,2017/11/06,14:46:03,123,31510207,3,5,3,CHECK,0,0,3,2,1,1509947145,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
30,2017/11/06,14:43:24,321,31710061,1,1,7,CHECK,0,0,1,2,3,1509946968,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
31,2017/11/06,14:43:37,321,31710061,1,2,3,CHECK,0,0,1,2,3,1509947004,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
32,2017/11/06,14:43:49,321,31710061,1,3,3,CHECK,0,0,1,2,3,1509947018,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
33,2017/11/06,14:44:01,321,31710061,1,4,3,CHECK,0,0,1,2,3,1509947030,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
34,2017/11/06,14:44:11,321,31710061,1,5,3,CHECK,0,0,1,2,3,1509947042,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
35,2017/11/06,14:44:26,321,31710061,2,1,3,CHECK,0,0,1,2,3,1509947053,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
36,2017/11/06,14:44:42,321,31710061,2,2,5,CHECK,0,0,1,2,3,1509947066,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
37,2017/11/06,14:44:48,321,31710061,2,3,3,CHECK,0,0,1,2,3,1509947083,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
38,2017/11/06,14:44:58,321,31710061,2,4,3,CHECK,0,0,1,2,3,1509947089,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
39,2017/11/06,14:45:07,321,31710061,2,5,3,CHECK,0,0,1,2,3,1509947099,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
40,2017/11/06,14:45:44,213,31710061,3,1,21,CHECK,0,0,3,1,2,1509947109,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
41,2017/11/06,14:46:02,213,31710061,3,2,9,CHECK,0,0,3,1,2,1509947144,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_2
42,2017/11/06,14:46:09,213,31710061,3,3,3,CHECK,0,0,3,1,2,1509947162,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
43,2017/11/06,14:46:17,253,31710061,3,4,3,CHECK,0,0,3,5,2,1509947170,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,3_4
44,2017/11/06,14:46:44,253,31710061,3,5,3,CHECK,0,0,3,5,2,1509947185,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_5
45,2017/11/06,14:45:21,321,s31610012,1,1,7,CHECK,0,0,1,2,3,1509947098,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_1
46,2017/11/06,14:45:40,321,s31610012,1,2,5,CHECK,0,0,1,2,3,1509947124,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
47,2017/11/06,14:45:55,321,s31610012,1,3,3,CHECK,0,0,1,2,3,1509947141,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
48,2017/11/06,14:46:10,321,s31610012,1,4,5,CHECK,0,0,1,2,3,1509947157,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
49,2017/11/06,14:46:24,321,s31610012,1,5,3,CHECK,0,0,1,2,3,1509947171,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
50,2017/11/06,14:46:47,341,s31610012,2,1,5,CHECK,0,0,1,4,3,1509947186,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,2_1
51,2017/11/06,14:47:45,341,s31610012,2,2,3,CHECK,0,0,1,4,3,1509947250,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,2_2
52,2017/11/06,14:48:17,321,s31610012,2,3,5,CHECK,0,0,1,2,3,1509947283,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
53,2017/11/06,14:48:29,321,s31610012,2,4,3,CHECK,0,0,1,2,3,1509947298,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
54,2017/11/06,14:48:37,321,s31610012,2,5,3,CHECK,0,0,1,2,3,1509947310,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
55,2017/11/06,14:49:00,216,s31610012,3,1,3,CHECK,0,0,6,1,2,1509947321,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,3_1
56,2017/11/06,14:51:18,312,s31610012,3,2,3,CHECK,0,0,2,1,3,1509947460,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
57,2017/11/06,14:51:30,316,s31610012,3,3,3,CHECK,0,0,6,1,3,1509947479,1,f,0,1,0,1,0,2,1,,,,,,,,0,1,0,3_3
58,2017/11/06,14:51:59,314,s31610012,3,4,3,CHECK,0,0,4,1,3,1509947504,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_4
59,2017/11/06,14:52:19,324,s31610012,3,5,3,CHECK,0,0,4,2,3,1509947524,1,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,3_5
60,2017/11/06,14:39:57,321,31610124,1,1,5,CHECK,0,0,1,2,3,1509946779,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_1
61,2017/11/06,14:40:08,341,31610124,1,2,3,CHECK,0,0,1,4,3,1509946797,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,1_2
62,2017/11/06,14:40:25,341,31610124,1,3,3,CHECK,0,0,1,4,3,1509946816,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,1_3
63,2017/11/06,14:40:42,341,31610124,1,4,3,CHECK,0,0,1,4,3,1509946832,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,1_4
64,2017/11/06,14:40:56,321,31610124,1,5,3,CHECK,0,0,1,2,3,1509946846,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
65,2017/11/06,14:41:27,321,31610124,2,1,7,CHECK,0,0,1,2,3,1509946859,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
66,2017/11/06,14:41:39,321,31610124,2,2,3,CHECK,0,0,1,2,3,1509946888,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
67,2017/11/06,14:41:50,321,31610124,2,3,3,CHECK,0,0,1,2,3,1509946899,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
68,2017/11/06,14:42:03,321,31610124,2,4,5,CHECK,0,0,1,2,3,1509946910,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
69,2017/11/06,14:42:26,361,31610124,2,5,3,CHECK,0,0,1,6,3,1509946924,1,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,2_5
70,2017/11/06,14:43:08,356,31610124,3,1,3,CHECK,0,0,6,5,3,1509946962,1,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,3_1
71,2017/11/06,14:44:14,431,31610124,3,2,5,CHECK,0,0,1,3,4,1509947023,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_2
72,2017/11/06,14:44:27,431,31610124,3,3,3,CHECK,0,0,1,3,4,1509947057,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_3
73,2017/11/06,14:44:43,231,31610124,3,4,7,CHECK,0,0,1,3,2,1509947071,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
74,2017/11/06,14:44:49,231,31610124,3,5,3,CHECK,0,0,1,3,2,1509947083,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
75,2017/11/06,14:47:49,641,31610158,1,1,3,CHECK,0,0,1,4,6,1509947233,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_1
76,2017/11/06,14:48:37,321,31610158,1,2,3,CHECK,0,0,1,2,3,1509947284,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
77,2017/11/06,14:48:50,321,31610158,1,3,3,CHECK,0,0,1,2,3,1509947317,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
78,2017/11/06,14:49:07,321,31610158,1,4,5,CHECK,0,0,1,2,3,1509947330,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
79,2017/11/06,14:49:23,321,31610158,1,5,3,CHECK,0,0,1,2,3,1509947348,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
80,2017/11/06,14:49:43,631,31610158,2,1,3,CHECK,0,0,1,3,6,1509947367,1,f,0,1,0,1,0,2,1,,,,,,,,0,0,0,2_1
81,2017/11/06,14:50:26,235,31610158,2,2,5,CHECK,0,0,5,3,2,1509947410,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_2
82,2017/11/06,14:51:26,231,31610158,2,3,5,CHECK,0,0,1,3,2,1509947451,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
83,2017/11/06,14:51:37,231,31610158,2,4,3,CHECK,0,0,1,3,2,1509947486,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
84,2017/11/06,14:51:50,231,31610158,2,5,3,CHECK,0,0,1,3,2,1509947497,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
85,2017/11/06,14:52:15,213,31610158,3,1,9,CHECK,0,0,3,1,2,1509947513,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
86,2017/11/06,14:52:26,213,31610158,3,2,3,CHECK,0,0,3,1,2,1509947536,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
87,2017/11/06,14:52:39,213,31610158,3,3,5,CHECK,0,0,3,1,2,1509947546,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
88,2017/11/06,14:52:48,213,31610158,3,4,3,CHECK,0,0,3,1,2,1509947559,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
89,2017/11/06,14:53:04,413,31610158,3,5,7,CHECK,0,0,3,1,4,1509947568,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_5
90,2017/11/06,14:37:33,325,31610028,1,1,3,CHECK,0,0,5,2,3,1509946634,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_1
91,2017/11/06,14:38:00,321,31610028,1,2,3,CHECK,0,0,1,2,3,1509946668,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
92,2017/11/06,14:38:11,321,31610028,1,3,3,CHECK,0,0,1,2,3,1509946681,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
93,2017/11/06,14:38:22,321,31610028,1,4,3,CHECK,0,0,1,2,3,1509946692,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
94,2017/11/06,14:38:28,321,31610028,1,5,3,CHECK,0,0,1,2,3,1509946703,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
95,2017/11/06,14:38:41,321,31610028,2,1,3,CHECK,0,0,1,2,3,1509946710,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
96,2017/11/06,14:38:51,321,31610028,2,2,3,CHECK,0,0,1,2,3,1509946722,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
97,2017/11/06,14:38:58,321,31610028,2,3,3,CHECK,0,0,1,2,3,1509946732,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
98,2017/11/06,14:39:06,321,31610028,2,4,3,CHECK,0,0,1,2,3,1509946739,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
99,2017/11/06,14:39:14,321,31610028,2,5,3,CHECK,0,0,1,2,3,1509946747,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
100,2017/11/06,14:39:52,213,31610028,3,1,9,CHECK,0,0,3,1,2,1509946756,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
101,2017/11/06,14:40:02,312,31610028,3,2,3,CHECK,0,0,2,1,3,1509946793,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
102,2017/11/06,14:40:10,312,31610028,3,3,3,CHECK,0,0,2,1,3,1509946802,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
103,2017/11/06,14:40:24,312,31610028,3,4,7,CHECK,0,0,2,1,3,1509946810,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
104,2017/11/06,14:40:30,312,31610028,3,5,3,CHECK,0,0,2,1,3,1509946824,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
105,2017/11/06,14:35:53,321,31710023,1,1,3,CHECK,0,0,1,2,3,1509946533,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
106,2017/11/06,14:36:03,321,31710023,1,2,3,CHECK,0,0,1,2,3,1509946554,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
107,2017/11/06,14:36:12,321,31710023,1,3,3,CHECK,0,0,1,2,3,1509946564,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
108,2017/11/06,14:36:24,321,31710023,1,4,3,CHECK,0,0,1,2,3,1509946573,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
109,2017/11/06,14:36:35,321,31710023,1,5,3,CHECK,0,0,1,2,3,1509946585,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
110,2017/11/06,14:36:57,321,31710023,2,1,5,CHECK,0,0,1,2,3,1509946599,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
111,2017/11/06,14:37:09,321,31710023,2,2,3,CHECK,0,0,1,2,3,1509946618,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
112,2017/11/06,14:37:21,321,31710023,2,3,3,CHECK,0,0,1,2,3,1509946631,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
113,2017/11/06,14:37:31,321,31710023,2,4,3,CHECK,0,0,1,2,3,1509946642,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
114,2017/11/06,14:37:41,321,31710023,2,5,3,CHECK,0,0,1,2,3,1509946652,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
115,2017/11/06,14:38:18,231,31710023,3,1,3,CHECK,0,0,1,3,2,1509946669,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
116,2017/11/06,14:38:34,231,31710023,3,2,3,CHECK,0,0,1,3,2,1509946700,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
117,2017/11/06,14:38:45,231,31710023,3,3,3,CHECK,0,0,1,3,2,1509946715,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
118,2017/11/06,14:38:57,231,31710023,3,4,3,CHECK,0,0,1,3,2,1509946727,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
119,2017/11/06,14:39:09,231,31710023,3,5,5,CHECK,0,0,1,3,2,1509946738,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
120,2017/11/06,14:38:11,325,31610016,1,1,5,CHECK,0,0,5,2,3,1509946670,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
121,2017/11/06,14:38:40,321,31610016,1,2,3,CHECK,0,0,1,2,3,1509946705,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
122,2017/11/06,14:38:52,312,31610016,1,3,5,CHECK,0,0,2,1,3,1509946720,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
123,2017/11/06,14:38:59,312,31610016,1,4,3,CHECK,0,0,2,1,3,1509946733,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
124,2017/11/06,14:39:07,321,31610016,1,5,3,CHECK,0,0,1,2,3,1509946740,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
125,2017/11/06,14:39:23,321,31610016,2,1,3,CHECK,0,0,1,2,3,1509946749,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
126,2017/11/06,14:39:31,325,31610016,2,2,3,CHECK,0,0,5,2,3,1509946763,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_2
127,2017/11/06,14:39:53,321,31610016,2,3,5,CHECK,0,0,1,2,3,1509946777,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
128,2017/11/06,14:40:06,321,31610016,2,4,3,CHECK,0,0,1,2,3,1509946794,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
129,2017/11/06,14:40:14,321,31610016,2,5,3,CHECK,0,0,1,2,3,1509946807,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
130,2017/11/06,14:40:31,321,31610016,3,1,3,CHECK,0,0,1,2,3,1509946816,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
131,2017/11/06,14:40:41,321,31610016,3,2,3,CHECK,0,0,1,2,3,1509946832,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
132,2017/11/06,14:41:00,321,31610016,3,3,5,CHECK,0,0,1,2,3,1509946842,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
133,2017/11/06,14:41:10,312,31610016,3,4,3,CHECK,0,0,2,1,3,1509946861,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
134,2017/11/06,14:41:23,312,31610016,3,5,3,CHECK,0,0,2,1,3,1509946871,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
135,2017/11/06,14:29:12,321,31410196,1,1,3,CHECK,0,0,1,2,3,1509946137,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
136,2017/11/06,14:29:19,321,31410196,1,2,3,CHECK,0,0,1,2,3,1509946152,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
137,2017/11/06,14:29:25,321,31410196,1,3,7,CHECK,0,0,1,2,3,1509946160,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
138,2017/11/06,14:29:34,321,31410196,1,4,3,CHECK,0,0,1,2,3,1509946165,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
139,2017/11/06,14:29:44,321,31410196,1,5,3,CHECK,0,0,1,2,3,1509946174,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
140,2017/11/06,14:30:00,321,31410196,2,1,3,CHECK,0,0,1,2,3,1509946187,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
141,2017/11/06,14:31:00,321,31410196,2,2,7,CHECK,0,0,1,2,3,1509946202,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
142,2017/11/06,14:31:13,321,31410196,2,3,3,CHECK,0,0,1,2,3,1509946261,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
143,2017/11/06,14:31:25,321,31410196,2,4,7,CHECK,0,0,1,2,3,1509946274,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
144,2017/11/06,14:31:33,321,31410196,2,5,3,CHECK,0,0,1,2,3,1509946286,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
145,2017/11/06,14:32:11,312,31410196,3,1,7,CHECK,0,0,2,1,3,1509946296,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
146,2017/11/06,14:32:32,312,31410196,3,2,11,CHECK,0,0,2,1,3,1509946331,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
147,2017/11/06,14:32:51,312,31410196,3,3,7,CHECK,0,0,2,1,3,1509946352,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
148,2017/11/06,14:33:05,312,31410196,3,4,3,CHECK,0,0,2,1,3,1509946371,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
149,2017/11/06,14:33:17,312,31410196,3,5,3,CHECK,0,0,2,1,3,1509946385,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
150,2017/11/06,14:45:13,321,31710135,1,1,3,CHECK,0,0,1,2,3,1509947093,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
151,2017/11/06,14:45:23,321,31710135,1,2,3,CHECK,0,0,1,2,3,1509947114,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
152,2017/11/06,14:45:38,321,31710135,1,3,3,CHECK,0,0,1,2,3,1509947124,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
153,2017/11/06,14:45:55,321,31710135,1,4,5,CHECK,0,0,1,2,3,1509947139,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
154,2017/11/06,14:46:06,321,31710135,1,5,3,CHECK,0,0,1,2,3,1509947156,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
155,2017/11/06,14:46:21,321,31710135,2,1,3,CHECK,0,0,1,2,3,1509947171,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
156,2017/11/06,14:46:43,321,31710135,2,2,5,CHECK,0,0,1,2,3,1509947182,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
157,2017/11/06,14:46:58,321,31710135,2,3,3,CHECK,0,0,1,2,3,1509947204,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
158,2017/11/06,14:47:07,321,31710135,2,4,3,CHECK,0,0,1,2,3,1509947219,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
159,2017/11/06,14:47:18,321,31710135,2,5,3,CHECK,0,0,1,2,3,1509947228,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
160,2017/11/06,14:48:57,213,31710135,3,1,5,CHECK,0,0,3,1,2,1509947242,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
161,2017/11/06,14:49:31,213,31710135,3,2,3,CHECK,0,0,3,1,2,1509947338,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
162,2017/11/06,14:49:47,213,31710135,3,3,3,CHECK,0,0,3,1,2,1509947376,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
163,2017/11/06,14:50:03,213,31710135,3,4,3,CHECK,0,0,3,1,2,1509947388,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
164,2017/11/06,14:50:19,213,31710135,3,5,3,CHECK,0,0,3,1,2,1509947404,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
165,2017/11/06,14:44:12,312,31410011,1,1,9,CHECK,0,0,2,1,3,1509947016,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
166,2017/11/06,14:44:23,352,31410011,1,2,3,CHECK,0,0,2,5,3,1509947053,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,1_2
