,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
66,2017/10/16,15:03:34,326,ばんごう,2,4,3,CHECK,0,0,6,2,3,1508133799,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_4
69,2017/10/16,15:03:42,346,ばんごう,2,4,5,CHECK,0,0,6,4,3,1508133799,2,f,0,0,1,0,0,1,1,,,,,,,,1,0,1,2_4
76,2017/10/16,15:04:00,326,ばんごう,2,4,11,CHECK,0,0,6,2,3,1508133799,3,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_4
79,2017/10/16,15:04:04,526,ばんごう,2,4,13,CHECK,0,0,6,2,5,1508133799,4,f,0,0,1,0,0,1,1,,,,,,,,1,0,1,2_4
84,2017/10/16,15:04:08,521,ばんごう,2,4,17,CHECK,0,0,1,2,5,1508133799,5,f,0,0,1,0,0,1,1,,,,,,,,1,0,1,2_4
87,2017/10/16,15:04:10,321,ばんごう,2,4,19,CHECK,0,0,1,2,3,1508133799,6,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
92,2017/10/16,15:05:23,326,ばんごう,2,5,3,CHECK,0,0,6,2,3,1508133851,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_5
95,2017/10/16,15:05:26,526,ばんごう,2,5,5,CHECK,0,0,6,2,5,1508133851,2,f,0,0,1,0,0,1,1,,,,,,,,1,0,1,2_5
104,2017/10/16,15:05:49,321,ばんごう,2,5,13,CHECK,0,0,1,2,3,1508133851,3,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
109,2017/10/20,11:57:55,321,31710071,1,1,3,CHECK,0,0,1,2,3,1508468261,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
114,2017/10/20,11:58:09,321,31710071,1,2,3,CHECK,0,0,1,2,3,1508468276,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
119,2017/10/20,11:58:24,321,31710071,1,3,3,CHECK,0,0,1,2,3,1508468290,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
124,2017/10/20,11:58:47,321,31710071,1,4,3,CHECK,0,0,1,2,3,1508468304,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
129,2017/10/20,11:58:59,321,31710071,1,5,3,CHECK,0,0,1,2,3,1508468327,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
134,2017/10/20,11:59:17,321,31710071,2,1,3,CHECK,0,0,1,2,3,1508468342,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
139,2017/10/20,11:59:32,321,31710071,2,2,3,CHECK,0,0,1,2,3,1508468358,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
144,2017/10/20,11:59:50,321,31710071,2,3,3,CHECK,0,0,1,2,3,1508468372,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
149,2017/10/20,12:00:10,321,31710071,2,4,3,CHECK,0,0,1,2,3,1508468391,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
154,2017/10/20,12:00:23,321,31710071,2,5,3,CHECK,0,0,1,2,3,1508468410,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
159,2017/10/20,12:01:02,451,31710071,3,1,3,CHECK,0,0,1,5,4,1508468426,1,f,0,0,1,1,0,2,1,,,,,,,,1,0,0,3_1
164,2017/10/20,12:01:12,321,31710071,3,1,7,CHECK,0,0,1,2,3,1508468426,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_1
169,2017/10/20,12:01:25,321,31710071,3,2,3,CHECK,0,0,1,2,3,1508468473,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
174,2017/10/20,12:01:33,321,31710071,3,3,3,CHECK,0,0,1,2,3,1508468486,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
179,2017/10/20,12:01:47,321,31710071,3,4,3,CHECK,0,0,1,2,3,1508468494,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,3_4
184,2017/10/20,12:01:54,321,31710071,3,5,3,CHECK,0,0,1,2,3,1508468507,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
189,2017/10/16,14:49:01,421,31510207,1,1,3,CHECK,0,0,1,2,4,1508132921,1,f,0,1,0,1,1,3,1,,,,,,,,1,0,0,1_1
192,2017/10/16,14:49:17,321,31510207,1,1,5,CHECK,0,0,1,2,3,1508132921,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,1_1
197,2017/10/16,14:49:50,321,31510207,1,2,3,CHECK,0,0,1,2,3,1508132958,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
202,2017/10/16,14:50:06,321,31510207,1,3,3,CHECK,0,0,1,2,3,1508132991,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
209,2017/10/16,14:50:29,321,31510207,1,4,5,CHECK,0,0,1,2,3,1508133006,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_4
214,2017/10/16,14:50:45,321,31510207,1,5,3,CHECK,0,0,1,2,3,1508133030,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
219,2017/10/16,14:51:05,321,31510207,2,1,3,CHECK,0,0,1,2,3,1508133048,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
224,2017/10/16,14:51:17,321,31510207,2,2,3,CHECK,0,0,1,2,3,1508133065,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
229,2017/10/16,14:51:37,321,31510207,2,3,3,CHECK,0,0,1,2,3,1508133078,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
234,2017/10/16,14:51:51,321,31510207,2,4,3,CHECK,0,0,1,2,3,1508133098,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
239,2017/10/16,14:52:02,321,31510207,2,5,3,CHECK,0,0,1,2,3,1508133111,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
244,2017/10/16,14:47:43,321,31710061,1,1,3,CHECK,0,0,1,2,3,1508132855,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
251,2017/10/16,14:47:59,321,31710061,1,2,5,CHECK,0,0,1,2,3,1508132864,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_2
256,2017/10/16,14:48:12,321,31710061,1,3,3,CHECK,0,0,1,2,3,1508132880,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
263,2017/10/16,14:48:37,321,31710061,1,4,5,CHECK,0,0,1,2,3,1508132893,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_4
270,2017/10/16,14:48:53,321,31710061,1,5,5,CHECK,0,0,1,2,3,1508132917,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
279,2017/10/16,14:49:30,321,31710061,2,1,7,CHECK,0,0,1,2,3,1508132944,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
284,2017/10/16,14:49:44,321,31710061,2,2,3,CHECK,0,0,1,2,3,1508132971,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
295,2017/10/16,14:50:12,321,31710061,2,3,9,CHECK,0,0,1,2,3,1508132985,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
300,2017/10/16,14:50:29,321,31710061,2,4,3,CHECK,0,0,1,2,3,1508133013,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
305,2017/10/16,14:50:44,321,31710061,2,5,3,CHECK,0,0,1,2,3,1508133030,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
313,2017/10/16,14:51:05,123,31710061,3,1,5,CHECK,0,0,3,2,1,1508133046,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
322,2017/10/16,14:51:14,231,31710061,3,1,13,CHECK,0,0,1,3,2,1508133046,2,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
329,2017/10/16,14:51:26,451,31710061,3,1,19,CHECK,0,0,1,5,4,1508133046,3,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
336,2017/10/16,14:51:34,145,31710061,3,1,25,CHECK,0,0,5,4,1,1508133046,4,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
339,2017/10/16,14:51:44,143,31710061,3,1,27,CHECK,0,0,3,4,1,1508133046,5,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
346,2017/10/16,14:52:00,321,31710061,3,1,33,CHECK,0,0,1,2,3,1508133046,6,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
357,2017/10/16,14:52:21,231,31710061,3,2,9,CHECK,0,0,1,3,2,1508133120,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
362,2017/10/16,14:52:27,451,31710061,3,2,13,CHECK,0,0,1,5,4,1508133120,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
373,2017/10/16,14:53:07,451,31710061,3,2,23,CHECK,0,0,1,5,4,1508133120,3,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
378,2017/10/16,14:53:29,251,31710061,3,2,27,CHECK,0,0,1,5,2,1508133120,4,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
381,2017/10/16,14:53:34,231,31710061,3,2,29,CHECK,0,0,1,3,2,1508133120,5,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
384,2017/10/16,14:53:37,431,31710061,3,2,31,CHECK,0,0,1,3,4,1508133120,6,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
391,2017/10/16,14:53:47,251,31710061,3,2,37,CHECK,0,0,1,5,2,1508133120,7,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
400,2017/10/16,14:54:07,152,31710061,3,2,45,CHECK,0,0,2,5,1,1508133120,8,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
403,2017/10/16,14:54:10,132,31710061,3,2,47,CHECK,0,0,2,3,1,1508133120,9,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
408,2017/10/16,14:54:16,154,31710061,3,2,51,CHECK,0,0,4,5,1,1508133120,10,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
419,2017/10/16,14:54:56,321,31710061,3,2,61,CHECK,0,0,1,2,3,1508133120,11,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
424,2017/10/16,14:55:05,321,31710061,3,3,3,CHECK,0,0,1,2,3,1508133298,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_3
433,2017/10/16,14:55:22,321,31710061,3,4,7,CHECK,0,0,1,2,3,1508133306,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
440,2017/10/16,14:55:33,321,31710061,3,5,5,CHECK,0,0,1,2,3,1508133322,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
447,2017/10/16,16:37:27,541,S31610012,1,1,5,CHECK,0,0,1,4,5,1508139430,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,1,1_1
450,2017/10/16,16:37:42,521,S31610012,1,1,7,CHECK,0,0,1,2,5,1508139430,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_1
453,2017/10/16,16:37:47,526,S31610012,1,1,9,CHECK,0,0,6,2,5,1508139430,3,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_1
456,2017/10/16,16:37:51,326,S31610012,1,1,11,CHECK,0,0,6,2,3,1508139430,4,f,1,1,1,1,0,4,1,,,,,,,,0,0,1,1_1
459,2017/10/16,16:37:59,321,S31610012,1,1,13,CHECK,0,0,1,2,3,1508139430,5,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_1
468,2017/10/16,16:38:16,321,S31610012,1,2,7,CHECK,0,0,1,2,3,1508139480,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
475,2017/10/16,16:38:31,321,S31610012,1,3,5,CHECK,0,0,1,2,3,1508139496,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
482,2017/10/16,16:38:44,321,S31610012,1,4,5,CHECK,0,0,1,2,3,1508139512,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
487,2017/10/16,16:38:50,321,S31610012,1,5,3,CHECK,0,0,1,2,3,1508139524,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
498,2017/10/16,16:39:23,521,S31610012,2,1,9,CHECK,0,0,1,2,5,1508139533,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,2_1
501,2017/10/16,16:39:26,321,S31610012,2,1,11,CHECK,0,0,1,2,3,1508139533,2,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
510,2017/10/16,16:39:37,321,S31610012,2,2,7,CHECK,0,0,1,2,3,1508139567,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_2
515,2017/10/16,16:39:46,321,S31610012,2,3,3,CHECK,0,0,1,2,3,1508139578,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
520,2017/10/16,16:39:56,321,S31610012,2,4,3,CHECK,0,0,1,2,3,1508139586,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
525,2017/10/16,16:40:08,321,S31610012,2,5,3,CHECK,0,0,1,2,3,1508139597,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
530,2017/10/16,16:40:17,145,S31610012,3,1,3,CHECK,0,0,5,4,1,1508139610,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,1,3_1
533,2017/10/16,16:40:24,345,S31610012,3,1,5,CHECK,0,0,5,4,3,1508139610,2,f,0,0,0,1,0,1,1,,,,,,,,0,1,1,3_1
536,2017/10/16,16:40:27,325,S31610012,3,1,7,CHECK,0,0,5,2,3,1508139610,3,f,0,0,0,0,0,0,1,,,,,,,,0,1,1,3_1
539,2017/10/16,16:40:32,321,S31610012,3,1,9,CHECK,0,0,1,2,3,1508139610,4,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
544,2017/10/16,16:40:40,431,S31610012,3,2,3,CHECK,0,0,1,3,4,1508139633,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
547,2017/10/16,16:40:45,451,S31610012,3,2,5,CHECK,0,0,1,5,4,1508139633,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
552,2017/10/16,16:40:50,541,S31610012,3,2,9,CHECK,0,0,1,4,5,1508139633,3,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
561,2017/10/16,16:40:59,431,S31610012,3,2,17,CHECK,0,0,1,3,4,1508139633,4,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
568,2017/10/16,16:41:12,231,S31610012,3,2,23,CHECK,0,0,1,3,2,1508139633,5,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
577,2017/10/16,16:41:20,143,S31610012,3,2,31,CHECK,0,0,3,4,1,1508139633,6,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
588,2017/10/16,16:41:31,451,S31610012,3,2,41,CHECK,0,0,1,5,4,1508139633,7,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
593,2017/10/16,16:41:39,541,S31610012,3,2,45,CHECK,0,0,1,4,5,1508139633,8,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
610,2017/10/16,16:41:52,154,S31610012,3,2,61,CHECK,0,0,4,5,1,1508139633,9,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
617,2017/10/16,16:41:58,541,S31610012,3,2,67,CHECK,0,0,1,4,5,1508139633,10,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
624,2017/10/16,16:42:09,431,S31610012,3,2,73,CHECK,0,0,1,3,4,1508139633,11,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
633,2017/10/16,16:42:29,541,S31610012,3,2,81,CHECK,0,0,1,4,5,1508139633,12,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
640,2017/10/16,16:42:46,231,S31610012,3,2,87,CHECK,0,0,1,3,2,1508139633,13,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
643,2017/10/16,16:42:49,431,S31610012,3,2,89,CHECK,0,0,1,3,4,1508139633,14,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
648,2017/10/16,16:42:51,341,S31610012,3,2,93,CHECK,0,0,1,4,3,1508139633,15,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
655,2017/10/16,16:43:03,431,S31610012,3,2,99,CHECK,0,0,1,3,4,1508139633,16,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
658,2017/10/16,16:43:12,451,S31610012,3,2,101,CHECK,0,0,1,5,4,1508139633,17,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
661,2017/10/16,16:43:16,251,S31610012,3,2,103,CHECK,0,0,1,5,2,1508139633,18,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
666,2017/10/16,16:43:20,431,S31610012,3,2,107,CHECK,0,0,1,3,4,1508139633,19,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
671,2017/10/16,16:43:27,341,S31610012,3,2,111,CHECK,0,0,1,4,3,1508139633,20,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
674,2017/10/16,16:43:31,321,S31610012,3,2,113,CHECK,0,0,1,2,3,1508139633,21,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
683,2017/10/16,16:43:46,531,S31610012,3,3,7,CHECK,0,0,1,3,5,1508139812,1,f,0,0,0,1,0,1,1,,,,,,,,0,0,0,3_3
688,2017/10/16,16:43:52,231,S31610012,3,3,11,CHECK,0,0,1,3,2,1508139812,2,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
693,2017/10/16,16:43:59,321,S31610012,3,3,15,CHECK,0,0,1,2,3,1508139812,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
698,2017/10/16,16:44:06,541,S31610012,3,4,3,CHECK,0,0,1,4,5,1508139840,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_4
703,2017/10/16,16:44:16,341,S31610012,3,4,7,CHECK,0,0,1,4,3,1508139840,2,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_4
706,2017/10/16,16:44:26,321,S31610012,3,4,9,CHECK,0,0,1,2,3,1508139840,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
711,2017/10/16,16:44:36,231,S31610012,3,5,3,CHECK,0,0,1,3,2,1508139866,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_5
716,2017/10/16,16:44:39,321,S31610012,3,5,7,CHECK,0,0,1,2,3,1508139866,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
723,2017/10/16,14:53:15,321,3161014,1,1,5,CHECK,0,0,1,2,3,1508133171,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
730,2017/10/16,14:53:29,321,3161014,1,2,5,CHECK,0,0,1,2,3,1508133196,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
737,2017/10/16,14:55:28,321,3161014,1,3,5,CHECK,0,0,1,2,3,1508133313,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
742,2017/10/16,14:55:48,321,3161014,1,4,3,CHECK,0,0,1,2,3,1508133329,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
747,2017/10/16,14:56:01,321,3161014,1,5,3,CHECK,0,0,1,2,3,1508133349,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
752,2017/10/16,14:56:27,321,3161014,2,1,3,CHECK,0,0,1,2,3,1508133364,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
757,2017/10/16,14:56:41,321,3161014,2,2,3,CHECK,0,0,1,2,3,1508133388,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
762,2017/10/16,14:56:52,321,3161014,2,3,3,CHECK,0,0,1,2,3,1508133402,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
767,2017/10/16,14:57:02,521,3161014,2,4,3,CHECK,0,0,1,2,5,1508133413,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,2_4
770,2017/10/16,14:57:06,321,3161014,2,4,5,CHECK,0,0,1,2,3,1508133413,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_4
779,2017/10/16,14:57:29,321,3161014,2,5,7,CHECK,0,0,1,2,3,1508133427,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
788,2017/10/16,14:58:11,145,3161014,3,1,7,CHECK,0,0,5,4,1,1508133451,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
795,2017/10/16,14:58:18,451,3161014,3,1,13,CHECK,0,0,1,5,4,1508133451,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
820,2017/10/16,14:59:18,231,3161014,3,1,37,CHECK,0,0,1,3,2,1508133451,3,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
825,2017/10/16,14:59:25,132,3161014,3,1,41,CHECK,0,0,2,3,1,1508133451,4,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
826,2017/10/16,14:59:26,132,3161014,3,1,41,CHECK,0,0,2,3,1,1508133451,5,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
835,2017/10/16,14:59:43,143,3161014,3,1,49,CHECK,0,0,3,4,1,1508133451,6,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
842,2017/10/16,14:59:57,541,3161014,3,1,55,CHECK,0,0,1,4,5,1508133451,7,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
847,2017/10/16,15:00:01,145,3161014,3,1,59,CHECK,0,0,5,4,1,1508133451,8,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
856,2017/10/16,15:00:54,132,3161014,3,1,67,CHECK,0,0,2,3,1,1508133451,9,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
861,2017/10/16,15:00:59,312,3161014,3,1,71,CHECK,0,0,2,1,3,1508133451,10,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
868,2017/10/16,15:01:26,145,3161014,3,1,77,CHECK,0,0,5,4,1,1508133451,11,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
873,2017/10/16,15:01:32,154,3161014,3,1,81,CHECK,0,0,4,5,1,1508133451,12,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
878,2017/10/16,15:01:41,514,3161014,3,1,85,CHECK,0,0,4,1,5,1508133451,13,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
887,2017/10/16,15:01:50,451,3161014,3,1,93,CHECK,0,0,1,5,4,1508133451,14,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
892,2017/10/16,15:01:57,541,3161014,3,1,97,CHECK,0,0,1,4,5,1508133451,15,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
897,2017/10/16,15:02:12,321,3161014,3,1,101,CHECK,0,0,1,2,3,1508133451,16,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
904,2017/10/16,15:03:32,521,3161014,3,2,5,CHECK,0,0,1,2,5,1508133733,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
907,2017/10/16,15:03:40,541,3161014,3,2,7,CHECK,0,0,1,4,5,1508133733,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
912,2017/10/16,15:03:49,251,3161014,3,2,11,CHECK,0,0,1,5,2,1508133733,3,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
917,2017/10/16,15:04:03,521,3161014,3,2,15,CHECK,0,0,1,2,5,1508133733,4,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
922,2017/10/16,15:04:11,541,3161014,3,2,19,CHECK,0,0,1,4,5,1508133733,5,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
927,2017/10/16,15:04:16,451,3161014,3,2,23,CHECK,0,0,1,5,4,1508133733,6,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
930,2017/10/16,15:04:24,251,3161014,3,2,25,CHECK,0,0,1,5,2,1508133733,7,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
937,2017/10/16,15:04:29,521,3161014,3,2,31,CHECK,0,0,1,2,5,1508133733,8,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
942,2017/10/16,15:04:47,321,3161014,3,2,35,CHECK,0,0,1,2,3,1508133733,9,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
947,2017/10/16,15:05:04,251,3161014,3,3,3,CHECK,0,0,1,5,2,1508133888,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_3
950,2017/10/16,15:05:12,451,3161014,3,3,5,CHECK,0,0,1,5,4,1508133888,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_3
953,2017/10/16,15:05:18,431,3161014,3,3,7,CHECK,0,0,1,3,4,1508133888,3,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
956,2017/10/16,15:05:21,231,3161014,3,3,9,CHECK,0,0,1,3,2,1508133888,4,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
