,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
59,2017/10/16,15:06:11,521,3161014,3,5,3,CHECK,0,0,1,2,5,1508133956,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
60,2017/10/16,14:45:13,321,31610016,1,1,3,CHECK,0,0,1,2,3,1508132694,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
61,2017/10/16,14:45:41,321,31610016,1,2,7,CHECK,0,0,1,2,3,1508132718,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
62,2017/10/16,14:45:55,321,31610016,1,3,3,CHECK,0,0,1,2,3,1508132742,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
63,2017/10/16,14:46:12,321,31610016,1,4,5,CHECK,0,0,1,2,3,1508132756,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_4
64,2017/10/16,14:46:24,321,31610016,1,5,3,CHECK,0,0,1,2,3,1508132772,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
65,2017/10/16,14:46:45,326,31610016,2,1,3,CHECK,0,0,6,2,3,1508132788,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_1
66,2017/10/16,14:47:24,321,31610016,2,2,5,CHECK,0,0,1,2,3,1508132833,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
67,2017/10/16,14:47:42,321,31610016,2,3,5,CHECK,0,0,1,2,3,1508132844,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
68,2017/10/16,14:47:56,321,31610016,2,4,5,CHECK,0,0,1,2,3,1508132863,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
69,2017/10/16,14:48:11,321,31610016,2,5,5,CHECK,0,0,1,2,3,1508132877,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_5
70,2017/10/16,14:48:48,125,31610016,3,1,7,CHECK,0,0,5,2,1,1508132899,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_1
71,2017/10/16,14:50:59,154,31610016,3,2,11,CHECK,0,0,4,5,1,1508133027,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
72,2017/10/16,14:54:03,231,31610016,3,3,3,CHECK,0,0,1,3,2,1508133228,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
73,2017/10/16,14:54:35,231,31610016,3,4,3,CHECK,0,0,1,3,2,1508133257,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_4
74,2017/10/16,14:55:01,251,31610016,3,5,3,CHECK,0,0,1,5,2,1508133283,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
75,2017/10/16,14:46:02,321,31410196,1,1,3,CHECK,0,0,1,2,3,1508132754,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
76,2017/10/16,14:46:09,321,31410196,1,2,3,CHECK,0,0,1,2,3,1508132763,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
77,2017/10/16,14:46:23,321,31410196,1,3,7,CHECK,0,0,1,2,3,1508132770,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
78,2017/10/16,14:46:35,521,31410196,1,4,3,CHECK,0,0,1,2,5,1508132784,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_4
79,2017/10/16,14:46:51,321,31410196,1,5,5,CHECK,0,0,1,2,3,1508132802,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
80,2017/10/16,14:47:11,321,31410196,2,1,5,CHECK,0,0,1,2,3,1508132814,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
81,2017/10/16,14:47:22,321,31410196,2,2,3,CHECK,0,0,1,2,3,1508132833,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
82,2017/10/16,14:47:33,321,31410196,2,3,3,CHECK,0,0,1,2,3,1508132843,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
83,2017/10/16,14:47:47,321,31410196,2,4,5,CHECK,0,0,1,2,3,1508132854,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
84,2017/10/16,14:47:59,321,31410196,2,5,3,CHECK,0,0,1,2,3,1508132868,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
85,2017/10/16,14:48:25,154,31410196,3,1,7,CHECK,0,0,4,5,1,1508132882,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
86,2017/10/16,14:49:45,451,31410196,3,2,5,CHECK,0,0,1,5,4,1508132967,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
87,2017/10/16,14:50:13,321,31410196,3,3,5,CHECK,0,0,1,2,3,1508133001,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
88,2017/10/16,14:50:33,321,31410196,3,4,3,CHECK,0,0,1,2,3,1508133013,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
89,2017/10/16,14:50:44,321,31410196,3,5,3,CHECK,0,0,1,2,3,1508133033,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
90,2017/10/16,14:51:43,321,31710135,1,1,3,CHECK,0,0,1,2,3,1508133085,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
91,2017/10/16,14:52:15,321,31710135,1,2,3,CHECK,0,0,1,2,3,1508133108,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
92,2017/10/16,14:52:37,321,31710135,1,3,3,CHECK,0,0,1,2,3,1508133136,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
93,2017/10/16,14:52:52,321,31710135,1,4,3,CHECK,0,0,1,2,3,1508133158,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
94,2017/10/16,14:53:04,321,31710135,1,5,3,CHECK,0,0,1,2,3,1508133174,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
95,2017/10/16,14:54:05,321,31710135,2,1,11,CHECK,0,0,1,2,3,1508133188,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
96,2017/10/16,14:54:18,321,31710135,2,2,3,CHECK,0,0,1,2,3,1508133246,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
97,2017/10/16,14:54:33,321,31710135,2,3,3,CHECK,0,0,1,2,3,1508133259,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
98,2017/10/16,14:54:46,321,31710135,2,4,3,CHECK,0,0,1,2,3,1508133274,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
99,2017/10/16,14:54:59,321,31710135,2,5,3,CHECK,0,0,1,2,3,1508133287,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
100,2017/10/16,14:55:53,154,31710135,3,1,3,CHECK,0,0,4,5,1,1508133303,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
101,2017/10/16,15:06:38,321,31710135,3,2,3,CHECK,0,0,1,2,3,1508133955,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
102,2017/10/16,15:06:52,321,31710135,3,3,3,CHECK,0,0,1,2,3,1508133999,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
103,2017/10/16,15:07:17,321,31710135,3,4,3,CHECK,0,0,1,2,3,1508134013,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
104,2017/10/16,15:08:15,321,31710135,3,5,3,CHECK,0,0,1,2,3,1508134039,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
105,2017/10/16,14:44:33,321,31410011,1,1,3,CHECK,0,0,1,2,3,1508132655,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
106,2017/10/16,14:44:50,321,31410011,1,2,5,CHECK,0,0,1,2,3,1508132674,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
107,2017/10/16,14:45:02,321,31410011,1,3,3,CHECK,0,0,1,2,3,1508132691,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
108,2017/10/16,14:45:22,321,31410011,1,4,3,CHECK,0,0,1,2,3,1508132703,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
109,2017/10/16,14:45:34,321,31410011,1,5,3,CHECK,0,0,1,2,3,1508132723,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
110,2017/10/16,14:45:54,321,31410011,2,1,3,CHECK,0,0,1,2,3,1508132737,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
111,2017/10/16,14:46:05,321,31410011,2,2,3,CHECK,0,0,1,2,3,1508132754,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
112,2017/10/16,14:46:16,321,31410011,2,3,3,CHECK,0,0,1,2,3,1508132766,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
113,2017/10/16,14:46:28,321,31410011,2,4,3,CHECK,0,0,1,2,3,1508132777,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
114,2017/10/16,14:46:44,321,31410011,2,5,3,CHECK,0,0,1,2,3,1508132789,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
115,2017/10/16,14:47:05,123,31410011,3,1,3,CHECK,0,0,3,2,1,1508132807,1,f,0,1,1,1,1,4,1,,,,,,,,1,0,1,3_1
116,2017/10/16,14:48:24,451,31410011,3,2,3,CHECK,0,0,1,5,4,1508132878,1,f,0,0,1,1,0,2,1,,,,,,,,1,0,0,3_2
117,2017/10/16,14:49:21,123,31410011,3,3,5,CHECK,0,0,3,2,1,1508132923,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
118,2017/10/16,14:49:47,321,31410011,3,4,5,CHECK,0,0,1,2,3,1508132966,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
119,2017/10/16,14:50:00,321,31410011,3,5,3,CHECK,0,0,1,2,3,1508132988,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
120,2017/10/16,14:50:39,321,31610007,1,1,3,CHECK,0,0,1,2,3,1508133030,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
121,2017/10/16,14:50:51,321,31610007,1,2,3,CHECK,0,0,1,2,3,1508133040,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
122,2017/10/16,14:50:57,321,31610007,1,3,3,CHECK,0,0,1,2,3,1508133052,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
123,2017/10/16,14:51:07,321,31610007,1,4,3,CHECK,0,0,1,2,3,1508133058,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
124,2017/10/16,14:51:18,321,31610007,1,5,3,CHECK,0,0,1,2,3,1508133068,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
125,2017/10/16,14:51:31,321,31610007,2,1,3,CHECK,0,0,1,2,3,1508133080,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
126,2017/10/16,14:51:41,321,31610007,2,2,3,CHECK,0,0,1,2,3,1508133091,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
127,2017/10/16,14:51:58,321,31610007,2,3,3,CHECK,0,0,1,2,3,1508133102,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
128,2017/10/16,14:52:08,321,31610007,2,4,3,CHECK,0,0,1,2,3,1508133118,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
129,2017/10/16,14:52:17,321,31610007,2,5,3,CHECK,0,0,1,2,3,1508133129,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
130,2017/10/16,14:52:36,145,31610007,3,1,3,CHECK,0,0,5,4,1,1508133141,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,1,3_1
131,2017/10/16,14:53:38,143,31610007,3,2,3,CHECK,0,0,3,4,1,1508133194,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
132,2017/10/16,14:54:08,521,31610007,3,3,3,CHECK,0,0,1,2,5,1508133230,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_3
133,2017/10/16,14:54:53,321,31610007,3,4,3,CHECK,0,0,1,2,3,1508133277,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
134,2017/10/16,14:55:06,321,31610007,3,5,3,CHECK,0,0,1,2,3,1508133294,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
135,2017/10/16,14:46:42,326,31210101,1,1,7,CHECK,0,0,6,2,3,1508132781,1,f,1,1,1,1,0,4,1,,,,,,,,0,0,0,1_1
136,2017/10/16,14:47:32,321,31210101,1,2,3,CHECK,0,0,1,2,3,1508132832,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
137,2017/10/16,14:48:01,321,31210101,1,3,3,CHECK,0,0,1,2,3,1508132853,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
138,2017/10/16,14:48:12,321,31210101,1,4,3,CHECK,0,0,1,2,3,1508132882,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
139,2017/10/16,14:48:55,321,31210101,1,5,3,CHECK,0,0,1,2,3,1508132894,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
140,2017/10/16,14:49:17,341,31210101,2,1,3,CHECK,0,0,1,4,3,1508132939,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,2_1
141,2017/10/16,14:50:17,321,31210101,2,2,5,CHECK,0,0,1,2,3,1508132964,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_2
142,2017/10/16,14:50:26,321,31210101,2,3,3,CHECK,0,0,1,2,3,1508133017,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
143,2017/10/16,14:50:39,321,31210101,2,4,3,CHECK,0,0,1,2,3,1508133027,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
144,2017/10/16,14:50:49,321,31210101,2,5,3,CHECK,0,0,1,2,3,1508133040,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
145,2017/10/16,14:52:26,145,31210101,3,1,3,CHECK,0,0,5,4,1,1508133131,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,1,3_1
146,2017/10/16,14:59:41,521,31210101,3,2,3,CHECK,0,0,1,2,5,1508133569,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
147,2017/10/16,15:01:08,321,31210101,3,3,3,CHECK,0,0,1,2,3,1508133625,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
148,2017/10/16,15:01:18,321,31210101,3,4,3,CHECK,0,0,1,2,3,1508133668,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
149,2017/10/16,15:01:29,321,31210101,3,5,3,CHECK,0,0,1,2,3,1508133679,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
150,2017/10/16,14:56:59,321,31710167,1,1,3,CHECK,0,0,1,2,3,1508133411,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
151,2017/10/16,14:57:10,521,31710167,1,2,3,CHECK,0,0,1,2,5,1508133420,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_2
152,2017/10/16,14:57:34,321,31710167,1,3,5,CHECK,0,0,1,2,3,1508133434,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
153,2017/10/16,14:57:44,321,31710167,1,4,3,CHECK,0,0,1,2,3,1508133455,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
154,2017/10/16,14:57:59,321,31710167,1,5,7,CHECK,0,0,1,2,3,1508133464,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
155,2017/10/16,14:58:09,541,31710167,2,1,3,CHECK,0,0,1,4,5,1508133482,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,2_1
156,2017/10/16,14:58:51,321,31710167,2,2,7,CHECK,0,0,1,2,3,1508133504,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
157,2017/10/16,14:59:13,521,31710167,2,3,9,CHECK,0,0,1,2,5,1508133532,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_3
158,2017/10/16,14:59:23,321,31710167,2,4,3,CHECK,0,0,1,2,3,1508133556,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
159,2017/10/16,14:59:33,321,31710167,2,5,5,CHECK,0,0,1,2,3,1508133564,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
160,2017/10/16,14:59:48,143,31710167,3,1,3,CHECK,0,0,3,4,1,1508133577,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,1,3_1
161,2017/10/16,15:07:41,134,31710167,3,2,9,CHECK,0,0,4,3,1,1508134046,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
162,2017/10/16,15:08:17,123,31710167,3,3,7,CHECK,0,0,3,2,1,1508134082,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
163,2017/10/16,15:08:31,425,31710167,3,4,3,CHECK,0,0,5,2,4,1508134103,1,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_4
164,2017/10/16,15:10:01,521,31710167,3,5,3,CHECK,0,0,1,2,5,1508134187,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
165,2017/10/16,14:45:27,321,31510074,1,1,3,CHECK,0,0,1,2,3,1508132707,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
166,2017/10/16,14:45:41,321,31510074,1,2,3,CHECK,0,0,1,2,3,1508132728,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
