date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial
2017/10/30,14:34:42,321,31710071,2,2,3,CHECK,0,0,1,2,3,1509341667,1,s,1,1,1,1,1,5,1
2017/10/30,14:34:43,321,31710071,2,2,3,PROB_END,0,0,1,2,3,1509341667,1,s,2,3,2,2,2,11,1
2017/10/30,14:34:43,0,31710071,2,3,0,PROB_BEGIN,0,0,0,0,0,1509341683,0,f,0,0,0,0,0,0,1
2017/10/30,14:34:48,1,31710071,2,3,1,SET,1,1,1,0,0,1509341683,0,f,0,0,0,0,0,0,1
2017/10/30,14:34:51,21,31710071,2,3,2,SET,2,2,1,2,0,1509341683,0,f,0,1,0,0,0,1,1
2017/10/30,14:34:54,321,31710071,2,3,3,SET,3,3,1,2,3,1509341683,0,s,1,1,1,1,1,5,1
2017/10/30,14:34:55,321,31710071,2,3,3,CHECK,0,0,1,2,3,1509341683,1,s,1,1,1,1,1,5,1
2017/10/30,14:34:55,321,31710071,2,3,3,PROB_END,0,0,1,2,3,1509341683,1,s,2,3,2,2,2,11,1
2017/10/30,14:34:55,0,31710071,2,4,0,PROB_BEGIN,0,0,0,0,0,1509341695,0,f,0,0,0,0,0,0,1
2017/10/30,14:35:01,1,31710071,2,4,1,SET,1,1,1,0,0,1509341695,0,f,0,0,0,0,0,0,1
2017/10/30,14:35:04,21,31710071,2,4,2,SET,2,2,1,2,0,1509341695,0,f,0,1,0,0,0,1,1
2017/10/30,14:35:06,321,31710071,2,4,3,SET,3,3,1,2,3,1509341695,0,s,1,1,1,1,1,5,1
2017/10/30,14:35:07,321,31710071,2,4,3,CHECK,0,0,1,2,3,1509341695,1,s,1,1,1,1,1,5,1
2017/10/30,14:35:07,321,31710071,2,4,3,PROB_END,0,0,1,2,3,1509341695,1,s,2,3,2,2,2,11,1
2017/10/30,14:35:07,0,31710071,2,5,0,PROB_BEGIN,0,0,0,0,0,1509341707,0,f,0,0,0,0,0,0,1
2017/10/30,14:35:10,1,31710071,2,5,1,SET,1,1,1,0,0,1509341707,0,f,0,0,0,0,0,0,1
2017/10/30,14:35:15,301,31710071,2,5,2,SET,3,3,1,0,3,1509341707,0,f,0,0,0,0,0,0,1
2017/10/30,14:35:22,321,31710071,2,5,3,SET,2,2,1,2,3,1509341707,0,s,1,1,1,1,1,5,1
2017/10/30,14:35:23,321,31710071,2,5,3,CHECK,0,0,1,2,3,1509341707,1,s,1,1,1,1,1,5,1
2017/10/30,14:36:13,321,31710071,2,5,3,PROB_END,0,0,1,2,3,1509341707,1,s,2,2,2,2,2,10,1
2017/10/30,14:36:17,0,31710071,3,1,0,PROB_BEGIN,0,0,0,0,0,1509341777,0,f,0,0,0,0,0,0,1
2017/10/30,14:36:55,2,31710071,3,1,1,SET,1,2,2,0,0,1509341777,0,f,0,1,0,0,0,1,1
2017/10/30,14:37:01,52,31710071,3,1,2,SET,2,5,2,5,0,1509341777,0,f,0,0,0,0,0,0,1
2017/10/30,14:37:04,352,31710071,3,1,3,SET,3,3,2,5,3,1509341777,0,f,0,0,1,0,0,1,1
2017/10/30,14:37:09,352,31710071,3,1,3,CHECK,0,0,2,5,3,1509341777,1,f,0,0,1,0,0,1,1
2017/10/30,14:37:23,352,31710071,3,1,4,REMOVE,1,2,2,5,3,1509341777,1,f,0,0,1,0,0,1,1
2017/10/30,14:37:25,350,31710071,3,1,5,REMOVE,3,3,0,5,3,1509341777,1,f,0,0,0,0,0,0,1
2017/10/30,14:37:26,53,31710071,3,1,6,SET,1,3,3,5,0,1509341777,1,f,0,0,0,0,0,0,1
2017/10/30,14:37:30,453,31710071,3,1,7,SET,3,4,3,5,4,1509341777,1,f,0,0,1,1,1,3,1
2017/10/30,14:37:30,453,31710071,3,1,7,CHECK,0,0,3,5,4,1509341777,2,f,0,0,1,1,1,3,1
2017/10/30,14:37:36,453,31710071,3,1,8,REMOVE,3,4,3,5,4,1509341777,2,f,0,0,1,1,1,3,1
2017/10/30,14:37:42,53,31710071,3,1,9,REMOVE,1,3,3,5,0,1509341777,2,f,0,0,0,0,0,0,1
2017/10/30,14:37:43,350,31710071,3,1,10,SET,3,3,0,5,3,1509341777,2,f,0,0,0,0,0,0,1
2017/10/30,14:37:44,354,31710071,3,1,11,SET,1,4,4,5,3,1509341777,2,f,0,0,1,1,1,3,1
2017/10/30,14:37:45,354,31710071,3,1,11,CHECK,0,0,4,5,3,1509341777,3,f,0,0,1,1,1,3,1
2017/10/30,14:38:22,354,31710071,3,1,12,REMOVE,1,4,4,5,3,1509341777,3,f,0,0,1,1,1,3,1
2017/10/30,14:38:33,350,31710071,3,1,13,REMOVE,2,5,0,5,3,1509341777,3,f,0,0,0,0,0,0,1
2017/10/30,14:38:38,301,31710071,3,1,14,SET,1,1,1,0,3,1509341777,3,f,0,0,0,0,0,0,1
2017/10/30,14:38:39,321,31710071,3,1,15,SET,2,2,1,2,3,1509341777,3,s,1,1,1,1,1,5,1
2017/10/30,14:38:40,321,31710071,3,1,15,CHECK,0,0,1,2,3,1509341777,4,s,1,1,1,1,1,5,1
2017/10/30,14:38:43,321,31710071,3,1,15,PROB_END,0,0,1,2,3,1509341777,4,s,2,3,11,8,8,32,1
2017/10/30,14:38:43,0,31710071,3,2,0,PROB_BEGIN,0,0,0,0,0,1509341923,0,f,0,0,0,0,0,0,1
2017/10/30,14:38:48,1,31710071,3,2,1,SET,1,1,1,0,0,1509341923,0,f,0,0,0,0,0,0,1
2017/10/30,14:38:51,21,31710071,3,2,2,SET,2,2,1,2,0,1509341923,0,f,0,1,0,0,0,1,1
2017/10/30,14:38:53,321,31710071,3,2,3,SET,3,3,1,2,3,1509341923,0,s,1,1,1,1,1,5,1
2017/10/30,14:38:54,321,31710071,3,2,3,CHECK,0,0,1,2,3,1509341923,1,s,1,1,1,1,1,5,1
2017/10/30,14:38:54,321,31710071,3,2,3,PROB_END,0,0,1,2,3,1509341923,1,s,2,3,2,2,2,11,1
2017/10/30,14:38:54,0,31710071,3,3,0,PROB_BEGIN,0,0,0,0,0,1509341934,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:01,1,31710071,3,3,1,SET,1,1,1,0,0,1509341934,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:07,21,31710071,3,3,2,SET,2,2,1,2,0,1509341934,0,f,0,1,0,0,0,1,1
2017/10/30,14:39:09,321,31710071,3,3,3,SET,3,3,1,2,3,1509341934,0,s,1,1,1,1,1,5,1
2017/10/30,14:39:10,321,31710071,3,3,3,CHECK,0,0,1,2,3,1509341934,1,s,1,1,1,1,1,5,1
2017/10/30,14:39:11,321,31710071,3,3,3,PROB_END,0,0,1,2,3,1509341934,1,s,2,3,2,2,2,11,1
2017/10/30,14:39:11,0,31710071,3,4,0,PROB_BEGIN,0,0,0,0,0,1509341951,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:20,1,31710071,3,4,1,SET,1,1,1,0,0,1509341951,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:41,21,31710071,3,4,2,SET,2,2,1,2,0,1509341951,0,f,0,1,0,0,0,1,1
2017/10/30,14:39:43,321,31710071,3,4,3,SET,3,3,1,2,3,1509341951,0,s,1,1,1,1,1,5,1
2017/10/30,14:39:44,321,31710071,3,4,3,CHECK,0,0,1,2,3,1509341951,1,s,1,1,1,1,1,5,1
2017/10/30,14:39:44,321,31710071,3,4,3,PROB_END,0,0,1,2,3,1509341951,1,s,2,3,2,2,2,11,1
2017/10/30,14:39:44,0,31710071,3,5,0,PROB_BEGIN,0,0,0,0,0,1509341984,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:49,1,31710071,3,5,1,SET,1,1,1,0,0,1509341984,0,f,0,0,0,0,0,0,1
2017/10/30,14:39:52,21,31710071,3,5,2,SET,2,2,1,2,0,1509341984,0,f,0,1,0,0,0,1,1
2017/10/30,14:39:54,321,31710071,3,5,3,SET,3,3,1,2,3,1509341984,0,s,1,1,1,1,1,5,1
2017/10/30,14:39:54,321,31710071,3,5,3,CHECK,0,0,1,2,3,1509341984,1,s,1,1,1,1,1,5,1
2017/10/30,14:39:55,321,31710071,3,5,3,PROB_END,0,0,1,2,3,1509341984,1,s,2,3,2,2,2,11,1
2017/10/30,14:45:23,0,31510207,1,1,0,PROB_BEGIN,0,0,0,0,0,1509342323,0,f,0,0,0,0,0,0,1
2017/10/30,14:45:31,40,31510207,1,1,1,SET,2,4,0,4,0,1509342323,0,f,0,0,0,0,0,0,1
2017/10/30,14:45:32,40,31510207,1,1,2,REMOVE,2,4,0,4,0,1509342323,0,f,0,0,0,0,0,0,1
2017/10/30,14:45:35,20,31510207,1,1,3,SET,2,2,0,2,0,1509342323,0,f,0,1,0,0,0,1,1
2017/10/30,14:45:37,21,31510207,1,1,4,SET,1,1,1,2,0,1509342323,0,f,0,1,0,0,0,1,1
2017/10/30,14:45:39,321,31510207,1,1,5,SET,3,3,1,2,3,1509342323,0,s,1,1,1,1,1,5,1
2017/10/30,14:45:39,321,31510207,1,1,5,CHECK,0,0,1,2,3,1509342323,1,s,1,1,1,1,1,5,1
2017/10/30,14:45:40,321,31510207,1,1,5,PROB_END,0,0,1,2,3,1509342323,1,s,2,4,2,2,2,12,1
2017/10/30,14:45:40,0,31510207,1,2,0,PROB_BEGIN,0,0,0,0,0,1509342340,0,f,0,0,0,0,0,0,1
2017/10/30,14:45:44,1,31510207,1,2,1,SET,1,1,1,0,0,1509342340,0,f,0,0,0,0,0,0,1
2017/10/30,14:45:58,21,31510207,1,2,2,SET,2,2,1,2,0,1509342340,0,f,0,1,0,0,0,1,1
2017/10/30,14:46:00,321,31510207,1,2,3,SET,3,3,1,2,3,1509342340,0,s,1,1,1,1,1,5,1
2017/10/30,14:46:01,321,31510207,1,2,3,CHECK,0,0,1,2,3,1509342340,1,s,1,1,1,1,1,5,1
2017/10/30,14:46:01,321,31510207,1,2,3,PROB_END,0,0,1,2,3,1509342340,1,s,2,3,2,2,2,11,1
2017/10/30,14:46:01,0,31510207,1,3,0,PROB_BEGIN,0,0,0,0,0,1509342361,0,f,0,0,0,0,0,0,1
2017/10/30,14:46:07,1,31510207,1,3,1,SET,1,1,1,0,0,1509342361,0,f,0,0,0,0,0,0,1
2017/10/30,14:46:11,21,31510207,1,3,2,SET,2,2,1,2,0,1509342361,0,f,0,1,0,0,0,1,1
2017/10/30,14:46:13,321,31510207,1,3,3,SET,3,3,1,2,3,1509342361,0,s,1,1,1,1,1,5,1
2017/10/30,14:46:13,321,31510207,1,3,3,CHECK,0,0,1,2,3,1509342361,1,s,1,1,1,1,1,5,1
2017/10/30,14:46:14,321,31510207,1,3,3,PROB_END,0,0,1,2,3,1509342361,1,s,2,3,2,2,2,11,1
2017/10/30,14:46:14,0,31510207,1,4,0,PROB_BEGIN,0,0,0,0,0,1509342374,0,f,0,0,0,0,0,0,1
2017/10/30,14:46:47,1,31510207,1,4,1,SET,1,1,1,0,0,1509342374,0,f,0,0,0,0,0,0,1
2017/10/30,14:46:52,21,31510207,1,4,2,SET,2,2,1,2,0,1509342374,0,f,0,1,0,0,0,1,1
2017/10/30,14:46:54,321,31510207,1,4,3,SET,3,3,1,2,3,1509342374,0,s,1,1,1,1,1,5,1
2017/10/30,14:46:54,321,31510207,1,4,3,CHECK,0,0,1,2,3,1509342374,1,s,1,1,1,1,1,5,1
2017/10/30,14:46:55,321,31510207,1,4,3,PROB_END,0,0,1,2,3,1509342374,1,s,2,3,2,2,2,11,1
2017/10/30,14:46:55,0,31510207,1,5,0,PROB_BEGIN,0,0,0,0,0,1509342415,0,f,0,0,0,0,0,0,1
2017/10/30,14:46:58,1,31510207,1,5,1,SET,1,1,1,0,0,1509342415,0,f,0,0,0,0,0,0,1
2017/10/30,14:47:00,21,31510207,1,5,2,SET,2,2,1,2,0,1509342415,0,f,0,1,0,0,0,1,1
2017/10/30,14:47:02,321,31510207,1,5,3,SET,3,3,1,2,3,1509342415,0,s,1,1,1,1,1,5,1
2017/10/30,14:47:02,321,31510207,1,5,3,CHECK,0,0,1,2,3,1509342415,1,s,1,1,1,1,1,5,1
2017/10/30,14:47:03,321,31510207,1,5,3,PROB_END,0,0,1,2,3,1509342415,1,s,2,3,2,2,2,11,1
2017/10/30,14:47:05,0,31510207,2,1,0,PROB_BEGIN,0,0,0,0,0,1509342425,0,f,0,0,0,0,0,0,1
2017/10/30,14:47:40,1,31510207,2,1,1,SET,1,1,1,0,0,1509342425,0,f,0,0,0,0,0,0,1
2017/10/30,14:47:42,21,31510207,2,1,2,SET,2,2,1,2,0,1509342425,0,f,0,1,0,0,0,1,1
2017/10/30,14:47:45,621,31510207,2,1,3,SET,3,6,1,2,6,1509342425,0,f,1,1,1,1,0,4,1
2017/10/30,14:47:45,621,31510207,2,1,3,CHECK,0,0,1,2,6,1509342425,1,f,1,1,1,1,0,4,1
2017/10/30,14:47:47,621,31510207,2,1,4,REMOVE,2,2,1,2,6,1509342425,1,f,1,1,1,1,0,4,1
2017/10/30,14:47:49,601,31510207,2,1,5,REMOVE,1,1,1,0,6,1509342425,1,f,0,0,0,0,0,0,1
2017/10/30,14:47:50,600,31510207,2,1,6,REMOVE,3,6,0,0,6,1509342425,1,f,0,0,0,0,0,0,1
2017/10/30,14:47:50,6,31510207,2,1,7,SET,1,6,6,0,0,1509342425,1,f,0,0,0,0,0,0,1
2017/10/30,14:47:52,16,31510207,2,1,8,SET,2,1,6,1,0,1509342425,1,f,0,0,0,0,0,0,1
2017/10/30,14:47:53,216,31510207,2,1,9,SET,3,2,6,1,2,1509342425,1,f,0,1,1,1,0,3,1
2017/10/30,14:47:53,216,31510207,2,1,9,CHECK,0,0,6,1,2,1509342425,2,f,0,1,1,1,0,3,1
2017/10/30,14:47:57,216,31510207,2,1,10,REMOVE,1,6,6,1,2,1509342425,2,f,0,1,1,1,0,3,1
2017/10/30,14:47:58,213,31510207,2,1,11,SET,1,3,3,1,2,1509342425,2,f,0,1,1,1,1,4,1
2017/10/30,14:47:58,213,31510207,2,1,11,CHECK,0,0,3,1,2,1509342425,3,f,0,1,1,1,1,4,1
2017/10/30,14:48:00,213,31510207,2,1,12,REMOVE,2,1,3,1,2,1509342425,3,f,0,1,1,1,1,4,1
2017/10/30,14:48:01,203,31510207,2,1,13,REMOVE,3,2,3,0,2,1509342425,3,f,0,1,0,0,0,1,1
2017/10/30,14:48:02,23,31510207,2,1,14,SET,2,2,3,2,0,1509342425,3,f,0,1,0,0,0,1,1
2017/10/30,14:48:02,23,31510207,2,1,15,REMOVE,1,3,3,2,0,1509342425,3,f,0,1,0,0,0,1,1
2017/10/30,14:48:02,320,31510207,2,1,16,SET,3,3,0,2,3,1509342425,3,f,0,1,0,0,0,1,1
2017/10/30,14:48:04,321,31510207,2,1,17,SET,1,1,1,2,3,1509342425,3,s,1,1,1,1,1,5,1
2017/10/30,14:48:04,321,31510207,2,1,17,CHECK,0,0,1,2,3,1509342425,4,s,1,1,1,1,1,5,1
2017/10/30,14:48:05,321,31510207,2,1,17,PROB_END,0,0,1,2,3,1509342425,4,s,5,16,11,11,5,48,1
2017/10/30,14:48:05,0,31510207,2,2,0,PROB_BEGIN,0,0,0,0,0,1509342485,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:10,1,31510207,2,2,1,SET,1,1,1,0,0,1509342485,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:13,21,31510207,2,2,2,SET,2,2,1,2,0,1509342485,0,f,0,1,0,0,0,1,1
2017/10/30,14:48:16,321,31510207,2,2,3,SET,3,3,1,2,3,1509342485,0,s,1,1,1,1,1,5,1
2017/10/30,14:48:16,321,31510207,2,2,3,CHECK,0,0,1,2,3,1509342485,1,s,1,1,1,1,1,5,1
2017/10/30,14:48:17,321,31510207,2,2,3,PROB_END,0,0,1,2,3,1509342485,1,s,2,3,2,2,2,11,1
2017/10/30,14:48:17,0,31510207,2,3,0,PROB_BEGIN,0,0,0,0,0,1509342497,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:21,1,31510207,2,3,1,SET,1,1,1,0,0,1509342497,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:25,21,31510207,2,3,2,SET,2,2,1,2,0,1509342497,0,f,0,1,0,0,0,1,1
2017/10/30,14:48:26,321,31510207,2,3,3,SET,3,3,1,2,3,1509342497,0,s,1,1,1,1,1,5,1
2017/10/30,14:48:27,321,31510207,2,3,3,CHECK,0,0,1,2,3,1509342497,1,s,1,1,1,1,1,5,1
2017/10/30,14:48:27,321,31510207,2,3,3,PROB_END,0,0,1,2,3,1509342497,1,s,2,3,2,2,2,11,1
2017/10/30,14:48:27,0,31510207,2,4,0,PROB_BEGIN,0,0,0,0,0,1509342507,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:34,1,31510207,2,4,1,SET,1,1,1,0,0,1509342507,0,f,0,0,0,0,0,0,1
2017/10/30,14:48:42,21,31510207,2,4,2,SET,2,2,1,2,0,1509342507,0,f,0,1,0,0,0,1,1
2017/10/30,14:48:46,321,31510207,2,4,3,SET,3,3,1,2,3,1509342507,0,s,1,1,1,1,1,5,1
2017/10/30,14:48:46,321,31510207,2,4,3,CHECK,0,0,1,2,3,1509342507,1,s,1,1,1,1,1,5,1
2017/10/30,14:48:47,321,31510207,2,4,3,PROB_END,0,0,1,2,3,1509342507,1,s,2,3,2,2,2,11,1
2017/10/30,14:48:47,0,31510207,2,5,0,PROB_BEGIN,0,0,0,0,0,1509342527,0,f,0,0,0,0,0,0,1
2017/10/30,14:49:01,1,31510207,2,5,1,SET,1,1,1,0,0,1509342527,0,f,0,0,0,0,0,0,1
2017/10/30,14:49:04,21,31510207,2,5,2,SET,2,2,1,2,0,1509342527,0,f,0,1,0,0,0,1,1
2017/10/30,14:49:06,321,31510207,2,5,3,SET,3,3,1,2,3,1509342527,0,s,1,1,1,1,1,5,1
2017/10/30,14:49:06,321,31510207,2,5,3,CHECK,0,0,1,2,3,1509342527,1,s,1,1,1,1,1,5,1
2017/10/30,14:49:07,321,31510207,2,5,3,PROB_END,0,0,1,2,3,1509342527,1,s,2,3,2,2,2,11,1
2017/10/30,14:49:09,0,31510207,3,1,0,PROB_BEGIN,0,0,0,0,0,1509342549,0,f,0,0,0,0,0,0,1
2017/10/30,14:49:30,4,31510207,3,1,1,SET,1,4,4,0,0,1509342549,0,f,0,0,0,0,0,0,1
2017/10/30,14:49:33,34,31510207,3,1,2,SET,2,3,4,3,0,1509342549,0,f,0,0,0,0,0,0,1
2017/10/30,14:49:35,534,31510207,3,1,3,SET,3,5,4,3,5,1509342549,0,f,0,0,1,1,1,3,1
2017/10/30,14:49:35,534,31510207,3,1,3,CHECK,0,0,4,3,5,1509342549,1,f,0,0,1,1,1,3,1
2017/10/30,14:50:05,534,31510207,3,1,4,REMOVE,2,3,4,3,5,1509342549,1,f,0,0,1,1,1,3,1
2017/10/30,14:50:06,564,31510207,3,1,5,SET,2,6,4,6,5,1509342549,1,f,0,0,1,1,0,2,1
2017/10/30,14:50:07,564,31510207,3,1,5,CHECK,0,0,4,6,5,1509342549,2,f,0,0,1,1,0,2,1
2017/10/30,14:50:08,564,31510207,3,1,6,REMOVE,2,6,4,6,5,1509342549,2,f,0,0,1,1,0,2,1
2017/10/30,14:51:06,504,31510207,3,1,7,REMOVE,1,4,4,0,5,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:08,503,31510207,3,1,8,SET,1,3,3,0,5,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:09,503,31510207,3,1,9,REMOVE,3,5,3,0,5,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:11,53,31510207,3,1,10,SET,2,5,3,5,0,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:11,53,31510207,3,1,11,REMOVE,1,3,3,5,0,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:11,350,31510207,3,1,12,SET,3,3,0,5,3,1509342549,2,f,0,0,0,0,0,0,1
2017/10/30,14:51:13,354,31510207,3,1,13,SET,1,4,4,5,3,1509342549,2,f,0,0,1,1,1,3,1
2017/10/30,14:51:13,354,31510207,3,1,13,CHECK,0,0,4,5,3,1509342549,3,f,0,0,1,1,1,3,1
2017/10/30,14:51:15,354,31510207,3,1,14,REMOVE,2,5,4,5,3,1509342549,3,f,0,0,1,1,1,3,1
2017/10/30,14:51:15,304,31510207,3,1,15,REMOVE,3,3,4,0,3,1509342549,3,f,0,0,0,0,0,0,1
2017/10/30,14:51:16,34,31510207,3,1,16,SET,2,3,4,3,0,1509342549,3,f,0,0,0,0,0,0,1
2017/10/30,14:51:16,534,31510207,3,1,17,SET,3,5,4,3,5,1509342549,3,f,0,0,1,1,1,3,1
2017/10/30,14:51:20,534,31510207,3,1,18,REMOVE,2,3,4,3,5,1509342549,3,f,0,0,1,1,1,3,1
2017/10/30,14:51:22,564,31510207,3,1,19,SET,2,6,4,6,5,1509342549,3,f,0,0,1,1,0,2,1
2017/10/30,14:51:22,564,31510207,3,1,19,CHECK,0,0,4,6,5,1509342549,4,f,0,0,1,1,0,2,1
2017/10/30,14:51:24,564,31510207,3,1,20,REMOVE,2,6,4,6,5,1509342549,4,f,0,0,1,1,0,2,1
2017/10/30,14:51:26,504,31510207,3,1,21,REMOVE,1,4,4,0,5,1509342549,4,f,0,0,0,0,0,0,1
2017/10/30,14:51:28,502,31510207,3,1,22,SET,1,2,2,0,5,1509342549,4,f,0,0,0,0,0,0,1
2017/10/30,14:51:31,532,31510207,3,1,23,SET,2,3,2,3,5,1509342549,4,f,0,0,1,0,0,1,1
2017/10/30,14:51:31,532,31510207,3,1,23,CHECK,0,0,2,3,5,1509342549,5,f,0,0,1,0,0,1,1
2017/10/30,14:51:35,532,31510207,3,1,24,REMOVE,3,5,2,3,5,1509342549,5,f,0,0,1,0,0,1,1
2017/10/30,14:51:36,132,31510207,3,1,25,SET,3,1,2,3,1,1509342549,5,f,0,1,1,1,1,4,1
2017/10/30,14:51:36,132,31510207,3,1,25,CHECK,0,0,2,3,1,1509342549,6,f,0,1,1,1,1,4,1
2017/10/30,14:51:45,132,31510207,3,1,26,REMOVE,2,3,2,3,1,1509342549,6,f,0,1,1,1,1,4,1
2017/10/30,14:51:45,102,31510207,3,1,27,REMOVE,1,2,2,0,1,1509342549,6,f,0,1,0,0,0,1,1
2017/10/30,14:51:45,120,31510207,3,1,28,SET,2,2,0,2,1,1509342549,6,f,0,1,0,0,0,1,1
2017/10/30,14:51:46,123,31510207,3,1,29,SET,1,3,3,2,1,1509342549,6,f,0,1,1,1,1,4,1
