date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial
2017/10/16,14:58:14,0,ばんごう,1,1,0,PROB_BEGIN,0,0,0,0,0,1508133494,0,f,0,0,0,0,0,0,1
2017/10/16,14:58:47,6,ばんごう,1,1,1,SET,1,6,6,0,0,1508133494,0,f,0,0,0,0,0,0,1
2017/10/16,14:58:51,6,ばんごう,1,1,2,REMOVE,1,6,6,0,0,1508133494,0,f,0,0,0,0,0,0,1
2017/10/16,14:58:53,1,ばんごう,1,1,3,SET,1,1,1,0,0,1508133494,0,f,0,0,0,0,0,0,1
2017/10/16,14:58:55,21,ばんごう,1,1,4,SET,2,2,1,2,0,1508133494,0,f,0,1,0,0,0,1,1
2017/10/16,14:58:59,321,ばんごう,1,1,5,SET,3,3,1,2,3,1508133494,0,s,1,1,1,1,1,5,1
2017/10/16,14:58:59,321,ばんごう,1,1,5,CHECK,0,0,1,2,3,1508133494,1,s,1,1,1,1,1,5,1
2017/10/16,14:59:03,0,ばんごう,1,2,0,PROB_BEGIN,0,0,0,0,0,1508133543,0,f,0,0,0,0,0,0,1
2017/10/16,14:59:33,1,ばんごう,1,2,1,SET,1,1,1,0,0,1508133543,0,f,0,0,0,0,0,0,1
2017/10/16,14:59:34,21,ばんごう,1,2,2,SET,2,2,1,2,0,1508133543,0,f,0,1,0,0,0,1,1
2017/10/16,14:59:38,321,ばんごう,1,2,3,SET,3,3,1,2,3,1508133543,0,s,1,1,1,1,1,5,1
2017/10/16,14:59:39,321,ばんごう,1,2,3,CHECK,0,0,1,2,3,1508133543,1,s,1,1,1,1,1,5,1
2017/10/16,14:59:40,0,ばんごう,1,3,0,PROB_BEGIN,0,0,0,0,0,1508133580,0,f,0,0,0,0,0,0,1
2017/10/16,14:59:45,1,ばんごう,1,3,1,SET,1,1,1,0,0,1508133580,0,f,0,0,0,0,0,0,1
2017/10/16,14:59:46,21,ばんごう,1,3,2,SET,2,2,1,2,0,1508133580,0,f,0,1,0,0,0,1,1
2017/10/16,14:59:50,321,ばんごう,1,3,3,SET,3,3,1,2,3,1508133580,0,s,1,1,1,1,1,5,1
2017/10/16,14:59:51,321,ばんごう,1,3,3,CHECK,0,0,1,2,3,1508133580,1,s,1,1,1,1,1,5,1
2017/10/16,14:59:52,0,ばんごう,1,4,0,PROB_BEGIN,0,0,0,0,0,1508133592,0,f,0,0,0,0,0,0,1
2017/10/16,15:00:21,1,ばんごう,1,4,1,SET,1,1,1,0,0,1508133592,0,f,0,0,0,0,0,0,1
2017/10/16,15:00:24,41,ばんごう,1,4,2,SET,2,4,1,4,0,1508133592,0,f,0,0,0,0,0,0,1
2017/10/16,15:00:39,41,ばんごう,1,4,3,REMOVE,2,4,1,4,0,1508133592,0,f,0,0,0,0,0,0,1
2017/10/16,15:00:41,21,ばんごう,1,4,4,SET,2,2,1,2,0,1508133592,0,f,0,1,0,0,0,1,1
2017/10/16,15:00:43,321,ばんごう,1,4,5,SET,3,3,1,2,3,1508133592,0,s,1,1,1,1,1,5,1
2017/10/16,15:00:44,321,ばんごう,1,4,5,CHECK,0,0,1,2,3,1508133592,1,s,1,1,1,1,1,5,1
2017/10/16,15:00:44,0,ばんごう,1,5,0,PROB_BEGIN,0,0,0,0,0,1508133644,0,f,0,0,0,0,0,0,1
2017/10/16,15:01:10,1,ばんごう,1,5,1,SET,1,1,1,0,0,1508133644,0,f,0,0,0,0,0,0,1
2017/10/16,15:01:13,21,ばんごう,1,5,2,SET,2,2,1,2,0,1508133644,0,f,0,1,0,0,0,1,1
2017/10/16,15:01:15,321,ばんごう,1,5,3,SET,3,3,1,2,3,1508133644,0,s,1,1,1,1,1,5,1
2017/10/16,15:01:16,321,ばんごう,1,5,3,CHECK,0,0,1,2,3,1508133644,1,s,1,1,1,1,1,5,1
2017/10/16,15:01:20,0,ばんごう,2,1,0,PROB_BEGIN,0,0,0,0,0,1508133680,0,f,0,0,0,0,0,0,1
2017/10/16,15:01:33,300,ばんごう,2,1,1,SET,3,3,0,0,3,1508133680,0,f,0,0,0,0,0,0,1
2017/10/16,15:01:34,340,ばんごう,2,1,2,SET,2,4,0,4,3,1508133680,0,f,0,0,0,0,0,0,1
2017/10/16,15:01:35,341,ばんごう,2,1,3,SET,1,1,1,4,3,1508133680,0,f,0,0,1,0,1,2,1
2017/10/16,15:01:35,341,ばんごう,2,1,3,CHECK,0,0,1,4,3,1508133680,1,f,0,0,1,0,1,2,1
2017/10/16,15:01:38,341,ばんごう,2,1,4,REMOVE,1,1,1,4,3,1508133680,1,f,0,0,1,0,1,2,1
2017/10/16,15:01:40,346,ばんごう,2,1,5,SET,1,6,6,4,3,1508133680,1,f,0,0,1,0,0,1,1
2017/10/16,15:01:41,346,ばんごう,2,1,5,CHECK,0,0,6,4,3,1508133680,2,f,0,0,1,0,0,1,1
2017/10/16,15:01:46,346,ばんごう,2,1,6,REMOVE,2,4,6,4,3,1508133680,2,f,0,0,1,0,0,1,1
2017/10/16,15:01:46,326,ばんごう,2,1,7,SET,2,2,6,2,3,1508133680,2,f,1,1,1,1,0,4,1
2017/10/16,15:01:47,326,ばんごう,2,1,7,CHECK,0,0,6,2,3,1508133680,3,f,1,1,1,1,0,4,1
2017/10/16,15:01:52,326,ばんごう,2,1,8,REMOVE,3,3,6,2,3,1508133680,3,f,1,1,1,1,0,4,1
2017/10/16,15:01:52,526,ばんごう,2,1,9,SET,3,5,6,2,5,1508133680,3,f,0,0,1,0,0,1,1
2017/10/16,15:01:53,526,ばんごう,2,1,9,CHECK,0,0,6,2,5,1508133680,4,f,0,0,1,0,0,1,1
2017/10/16,15:01:54,526,ばんごう,2,1,10,REMOVE,1,6,6,2,5,1508133680,4,f,0,0,1,0,0,1,1
2017/10/16,15:01:54,520,ばんごう,2,1,11,REMOVE,2,2,0,2,5,1508133680,4,f,0,0,0,0,0,0,1
2017/10/16,15:01:55,500,ばんごう,2,1,12,REMOVE,3,5,0,0,5,1508133680,4,f,0,0,0,0,0,0,1
2017/10/16,15:02:27,1,ばんごう,2,1,13,SET,1,1,1,0,0,1508133680,4,f,0,0,0,0,0,0,1
2017/10/16,15:02:32,21,ばんごう,2,1,14,SET,2,2,1,2,0,1508133680,4,f,0,1,0,0,0,1,1
2017/10/16,15:02:35,321,ばんごう,2,1,15,SET,3,3,1,2,3,1508133680,4,s,1,1,1,1,1,5,1
2017/10/16,15:02:35,321,ばんごう,2,1,15,CHECK,0,0,1,2,3,1508133680,5,s,1,1,1,1,1,5,1
2017/10/16,15:02:36,0,ばんごう,2,2,0,PROB_BEGIN,0,0,0,0,0,1508133756,0,f,0,0,0,0,0,0,1
2017/10/16,15:02:50,1,ばんごう,2,2,1,SET,1,1,1,0,0,1508133756,0,f,0,0,0,0,0,0,1
2017/10/16,15:02:54,21,ばんごう,2,2,2,SET,2,2,1,2,0,1508133756,0,f,0,1,0,0,0,1,1
2017/10/16,15:02:56,321,ばんごう,2,2,3,SET,3,3,1,2,3,1508133756,0,s,1,1,1,1,1,5,1
2017/10/16,15:02:56,321,ばんごう,2,2,3,CHECK,0,0,1,2,3,1508133756,1,s,1,1,1,1,1,5,1
2017/10/16,15:02:57,0,ばんごう,2,3,0,PROB_BEGIN,0,0,0,0,0,1508133777,0,f,0,0,0,0,0,0,1
2017/10/16,15:03:10,1,ばんごう,2,3,1,SET,1,1,1,0,0,1508133777,0,f,0,0,0,0,0,0,1
2017/10/16,15:03:12,201,ばんごう,2,3,2,SET,3,2,1,0,2,1508133777,0,f,0,1,0,0,0,1,1
2017/10/16,15:03:13,201,ばんごう,2,3,3,REMOVE,3,2,1,0,2,1508133777,0,f,0,1,0,0,0,1,1
2017/10/16,15:03:13,21,ばんごう,2,3,4,SET,2,2,1,2,0,1508133777,0,f,0,1,0,0,0,1,1
2017/10/16,15:03:18,321,ばんごう,2,3,5,SET,3,3,1,2,3,1508133777,0,s,1,1,1,1,1,5,1
2017/10/16,15:03:19,321,ばんごう,2,3,5,CHECK,0,0,1,2,3,1508133777,1,s,1,1,1,1,1,5,1
2017/10/16,15:03:19,0,ばんごう,2,4,0,PROB_BEGIN,0,0,0,0,0,1508133799,0,f,0,0,0,0,0,0,1
2017/10/16,15:03:26,6,ばんごう,2,4,1,SET,1,6,6,0,0,1508133799,0,f,0,0,0,0,0,0,1
2017/10/16,15:03:32,26,ばんごう,2,4,2,SET,2,2,6,2,0,1508133799,0,f,0,1,0,0,0,1,1
2017/10/16,15:03:34,326,ばんごう,2,4,3,SET,3,3,6,2,3,1508133799,0,f,1,1,1,1,0,4,1
2017/10/16,15:03:34,326,ばんごう,2,4,3,CHECK,0,0,6,2,3,1508133799,1,f,1,1,1,1,0,4,1
2017/10/16,15:03:40,326,ばんごう,2,4,4,REMOVE,2,2,6,2,3,1508133799,1,f,1,1,1,1,0,4,1
2017/10/16,15:03:42,346,ばんごう,2,4,5,SET,2,4,6,4,3,1508133799,1,f,0,0,1,0,0,1,1
2017/10/16,15:03:42,346,ばんごう,2,4,5,CHECK,0,0,6,4,3,1508133799,2,f,0,0,1,0,0,1,1
2017/10/16,15:03:43,346,ばんごう,2,4,6,REMOVE,2,4,6,4,3,1508133799,2,f,0,0,1,0,0,1,1
2017/10/16,15:03:44,306,ばんごう,2,4,7,REMOVE,3,3,6,0,3,1508133799,2,f,0,0,0,0,0,0,1
2017/10/16,15:03:54,26,ばんごう,2,4,8,SET,2,2,6,2,0,1508133799,2,f,0,1,0,0,0,1,1
2017/10/16,15:03:58,526,ばんごう,2,4,9,SET,3,5,6,2,5,1508133799,2,f,0,0,1,0,0,1,1
2017/10/16,15:03:59,526,ばんごう,2,4,10,REMOVE,3,5,6,2,5,1508133799,2,f,0,0,1,0,0,1,1
2017/10/16,15:04:00,326,ばんごう,2,4,11,SET,3,3,6,2,3,1508133799,2,f,1,1,1,1,0,4,1
2017/10/16,15:04:00,326,ばんごう,2,4,11,CHECK,0,0,6,2,3,1508133799,3,f,1,1,1,1,0,4,1
2017/10/16,15:04:02,326,ばんごう,2,4,12,REMOVE,3,3,6,2,3,1508133799,3,f,1,1,1,1,0,4,1
2017/10/16,15:04:03,526,ばんごう,2,4,13,SET,3,5,6,2,5,1508133799,3,f,0,0,1,0,0,1,1
2017/10/16,15:04:04,526,ばんごう,2,4,13,CHECK,0,0,6,2,5,1508133799,4,f,0,0,1,0,0,1,1
2017/10/16,15:04:05,526,ばんごう,2,4,14,REMOVE,3,5,6,2,5,1508133799,4,f,0,0,1,0,0,1,1
2017/10/16,15:04:06,26,ばんごう,2,4,15,REMOVE,1,6,6,2,0,1508133799,4,f,0,1,0,0,0,1,1
2017/10/16,15:04:07,21,ばんごう,2,4,16,SET,1,1,1,2,0,1508133799,4,f,0,1,0,0,0,1,1
2017/10/16,15:04:08,521,ばんごう,2,4,17,SET,3,5,1,2,5,1508133799,4,f,0,0,1,0,0,1,1
2017/10/16,15:04:08,521,ばんごう,2,4,17,CHECK,0,0,1,2,5,1508133799,5,f,0,0,1,0,0,1,1
2017/10/16,15:04:09,521,ばんごう,2,4,18,REMOVE,3,5,1,2,5,1508133799,5,f,0,0,1,0,0,1,1
2017/10/16,15:04:10,321,ばんごう,2,4,19,SET,3,3,1,2,3,1508133799,5,s,1,1,1,1,1,5,1
2017/10/16,15:04:10,321,ばんごう,2,4,19,CHECK,0,0,1,2,3,1508133799,6,s,1,1,1,1,1,5,1
2017/10/16,15:04:11,0,ばんごう,2,5,0,PROB_BEGIN,0,0,0,0,0,1508133851,0,f,0,0,0,0,0,0,1
2017/10/16,15:05:18,6,ばんごう,2,5,1,SET,1,6,6,0,0,1508133851,0,f,0,0,0,0,0,0,1
2017/10/16,15:05:21,26,ばんごう,2,5,2,SET,2,2,6,2,0,1508133851,0,f,0,1,0,0,0,1,1
2017/10/16,15:05:23,326,ばんごう,2,5,3,SET,3,3,6,2,3,1508133851,0,f,1,1,1,1,0,4,1
2017/10/16,15:05:23,326,ばんごう,2,5,3,CHECK,0,0,6,2,3,1508133851,1,f,1,1,1,1,0,4,1
2017/10/16,15:05:24,326,ばんごう,2,5,4,REMOVE,3,3,6,2,3,1508133851,1,f,1,1,1,1,0,4,1
2017/10/16,15:05:26,526,ばんごう,2,5,5,SET,3,5,6,2,5,1508133851,1,f,0,0,1,0,0,1,1
2017/10/16,15:05:26,526,ばんごう,2,5,5,CHECK,0,0,6,2,5,1508133851,2,f,0,0,1,0,0,1,1
2017/10/16,15:05:27,526,ばんごう,2,5,6,REMOVE,3,5,6,2,5,1508133851,2,f,0,0,1,0,0,1,1
2017/10/16,15:05:27,26,ばんごう,2,5,7,REMOVE,2,2,6,2,0,1508133851,2,f,0,1,0,0,0,1,1
2017/10/16,15:05:43,6,ばんごう,2,5,8,REMOVE,1,6,6,0,0,1508133851,2,f,0,0,0,0,0,0,1
2017/10/16,15:05:44,1,ばんごう,2,5,9,SET,1,1,1,0,0,1508133851,2,f,0,0,0,0,0,0,1
2017/10/16,15:05:45,201,ばんごう,2,5,10,SET,3,2,1,0,2,1508133851,2,f,0,1,0,0,0,1,1
2017/10/16,15:05:45,201,ばんごう,2,5,11,REMOVE,3,2,1,0,2,1508133851,2,f,0,1,0,0,0,1,1
2017/10/16,15:05:45,21,ばんごう,2,5,12,SET,2,2,1,2,0,1508133851,2,f,0,1,0,0,0,1,1
2017/10/16,15:05:48,321,ばんごう,2,5,13,SET,3,3,1,2,3,1508133851,2,s,1,1,1,1,1,5,1
2017/10/16,15:05:49,321,ばんごう,2,5,13,CHECK,0,0,1,2,3,1508133851,3,s,1,1,1,1,1,5,1
2017/10/20,11:57:41,0,31710071,1,1,0,PROB_BEGIN,0,0,0,0,0,1508468261,0,f,0,0,0,0,0,0,1
2017/10/20,11:57:46,1,31710071,1,1,1,SET,1,1,1,0,0,1508468261,0,f,0,0,0,0,0,0,1
2017/10/20,11:57:50,21,31710071,1,1,2,SET,2,2,1,2,0,1508468261,0,f,0,1,0,0,0,1,1
2017/10/20,11:57:54,321,31710071,1,1,3,SET,3,3,1,2,3,1508468261,0,s,1,1,1,1,1,5,1
2017/10/20,11:57:55,321,31710071,1,1,3,CHECK,0,0,1,2,3,1508468261,1,s,1,1,1,1,1,5,1
2017/10/20,11:57:56,0,31710071,1,2,0,PROB_BEGIN,0,0,0,0,0,1508468276,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:00,1,31710071,1,2,1,SET,1,1,1,0,0,1508468276,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:06,21,31710071,1,2,2,SET,2,2,1,2,0,1508468276,0,f,0,1,0,0,0,1,1
2017/10/20,11:58:08,321,31710071,1,2,3,SET,3,3,1,2,3,1508468276,0,s,1,1,1,1,1,5,1
2017/10/20,11:58:09,321,31710071,1,2,3,CHECK,0,0,1,2,3,1508468276,1,s,1,1,1,1,1,5,1
2017/10/20,11:58:10,0,31710071,1,3,0,PROB_BEGIN,0,0,0,0,0,1508468290,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:17,1,31710071,1,3,1,SET,1,1,1,0,0,1508468290,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:20,21,31710071,1,3,2,SET,2,2,1,2,0,1508468290,0,f,0,1,0,0,0,1,1
2017/10/20,11:58:23,321,31710071,1,3,3,SET,3,3,1,2,3,1508468290,0,s,1,1,1,1,1,5,1
2017/10/20,11:58:24,321,31710071,1,3,3,CHECK,0,0,1,2,3,1508468290,1,s,1,1,1,1,1,5,1
2017/10/20,11:58:24,0,31710071,1,4,0,PROB_BEGIN,0,0,0,0,0,1508468304,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:34,1,31710071,1,4,1,SET,1,1,1,0,0,1508468304,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:44,21,31710071,1,4,2,SET,2,2,1,2,0,1508468304,0,f,0,1,0,0,0,1,1
2017/10/20,11:58:46,321,31710071,1,4,3,SET,3,3,1,2,3,1508468304,0,s,1,1,1,1,1,5,1
2017/10/20,11:58:47,321,31710071,1,4,3,CHECK,0,0,1,2,3,1508468304,1,s,1,1,1,1,1,5,1
2017/10/20,11:58:47,0,31710071,1,5,0,PROB_BEGIN,0,0,0,0,0,1508468327,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:51,1,31710071,1,5,1,SET,1,1,1,0,0,1508468327,0,f,0,0,0,0,0,0,1
2017/10/20,11:58:54,21,31710071,1,5,2,SET,2,2,1,2,0,1508468327,0,f,0,1,0,0,0,1,1
2017/10/20,11:58:58,321,31710071,1,5,3,SET,3,3,1,2,3,1508468327,0,s,1,1,1,1,1,5,1
2017/10/20,11:58:59,321,31710071,1,5,3,CHECK,0,0,1,2,3,1508468327,1,s,1,1,1,1,1,5,1
2017/10/20,11:59:02,0,31710071,2,1,0,PROB_BEGIN,0,0,0,0,0,1508468342,0,f,0,0,0,0,0,0,1
2017/10/20,11:59:09,20,31710071,2,1,1,SET,2,2,0,2,0,1508468342,0,f,0,1,0,0,0,1,1
2017/10/20,11:59:13,320,31710071,2,1,2,SET,3,3,0,2,3,1508468342,0,f,0,1,0,0,0,1,1
2017/10/20,11:59:16,321,31710071,2,1,3,SET,1,1,1,2,3,1508468342,0,s,1,1,1,1,1,5,1
2017/10/20,11:59:17,321,31710071,2,1,3,CHECK,0,0,1,2,3,1508468342,1,s,1,1,1,1,1,5,1
2017/10/20,11:59:18,0,31710071,2,2,0,PROB_BEGIN,0,0,0,0,0,1508468358,0,f,0,0,0,0,0,0,1
2017/10/20,11:59:22,20,31710071,2,2,1,SET,2,2,0,2,0,1508468358,0,f,0,1,0,0,0,1,1
2017/10/20,11:59:26,320,31710071,2,2,2,SET,3,3,0,2,3,1508468358,0,f,0,1,0,0,0,1,1
2017/10/20,11:59:31,321,31710071,2,2,3,SET,1,1,1,2,3,1508468358,0,s,1,1,1,1,1,5,1
2017/10/20,11:59:32,321,31710071,2,2,3,CHECK,0,0,1,2,3,1508468358,1,s,1,1,1,1,1,5,1
2017/10/20,11:59:32,0,31710071,2,3,0,PROB_BEGIN,0,0,0,0,0,1508468372,0,f,0,0,0,0,0,0,1
2017/10/20,11:59:41,300,31710071,2,3,1,SET,3,3,0,0,3,1508468372,0,f,0,0,0,0,0,0,1
2017/10/20,11:59:44,320,31710071,2,3,2,SET,2,2,0,2,3,1508468372,0,f,0,1,0,0,0,1,1
2017/10/20,11:59:49,321,31710071,2,3,3,SET,1,1,1,2,3,1508468372,0,s,1,1,1,1,1,5,1
2017/10/20,11:59:50,321,31710071,2,3,3,CHECK,0,0,1,2,3,1508468372,1,s,1,1,1,1,1,5,1
2017/10/20,11:59:51,0,31710071,2,4,0,PROB_BEGIN,0,0,0,0,0,1508468391,0,f,0,0,0,0,0,0,1
2017/10/20,12:00:02,20,31710071,2,4,1,SET,2,2,0,2,0,1508468391,0,f,0,1,0,0,0,1,1
2017/10/20,12:00:06,320,31710071,2,4,2,SET,3,3,0,2,3,1508468391,0,f,0,1,0,0,0,1,1
2017/10/20,12:00:09,321,31710071,2,4,3,SET,1,1,1,2,3,1508468391,0,s,1,1,1,1,1,5,1
2017/10/20,12:00:10,321,31710071,2,4,3,CHECK,0,0,1,2,3,1508468391,1,s,1,1,1,1,1,5,1
2017/10/20,12:00:10,0,31710071,2,5,0,PROB_BEGIN,0,0,0,0,0,1508468410,0,f,0,0,0,0,0,0,1
2017/10/20,12:00:14,20,31710071,2,5,1,SET,2,2,0,2,0,1508468410,0,f,0,1,0,0,0,1,1
2017/10/20,12:00:17,320,31710071,2,5,2,SET,3,3,0,2,3,1508468410,0,f,0,1,0,0,0,1,1
2017/10/20,12:00:23,321,31710071,2,5,3,SET,1,1,1,2,3,1508468410,0,s,1,1,1,1,1,5,1
2017/10/20,12:00:23,321,31710071,2,5,3,CHECK,0,0,1,2,3,1508468410,1,s,1,1,1,1,1,5,1
2017/10/20,12:00:26,0,31710071,3,1,0,PROB_BEGIN,0,0,0,0,0,1508468426,0,f,0,0,0,0,0,0,1
2017/10/20,12:00:57,1,31710071,3,1,1,SET,1,1,1,0,0,1508468426,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:00,51,31710071,3,1,2,SET,2,5,1,5,0,1508468426,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:02,451,31710071,3,1,3,SET,3,4,1,5,4,1508468426,0,f,0,0,1,1,0,2,1
2017/10/20,12:01:02,451,31710071,3,1,3,CHECK,0,0,1,5,4,1508468426,1,f,0,0,1,1,0,2,1
2017/10/20,12:01:04,451,31710071,3,1,4,REMOVE,2,5,1,5,4,1508468426,1,f,0,0,1,1,0,2,1
2017/10/20,12:01:07,421,31710071,3,1,5,SET,2,2,1,2,4,1508468426,1,f,0,1,0,1,1,3,1
2017/10/20,12:01:07,421,31710071,3,1,6,REMOVE,3,4,1,2,4,1508468426,1,f,0,1,0,1,1,3,1
2017/10/20,12:01:11,321,31710071,3,1,7,SET,3,3,1,2,3,1508468426,1,s,1,1,1,1,1,5,1
2017/10/20,12:01:12,321,31710071,3,1,7,CHECK,0,0,1,2,3,1508468426,2,s,1,1,1,1,1,5,1
2017/10/20,12:01:13,0,31710071,3,2,0,PROB_BEGIN,0,0,0,0,0,1508468473,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:20,20,31710071,3,2,1,SET,2,2,0,2,0,1508468473,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:22,320,31710071,3,2,2,SET,3,3,0,2,3,1508468473,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:25,321,31710071,3,2,3,SET,1,1,1,2,3,1508468473,0,s,1,1,1,1,1,5,1
2017/10/20,12:01:25,321,31710071,3,2,3,CHECK,0,0,1,2,3,1508468473,1,s,1,1,1,1,1,5,1
2017/10/20,12:01:26,0,31710071,3,3,0,PROB_BEGIN,0,0,0,0,0,1508468486,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:29,20,31710071,3,3,1,SET,2,2,0,2,0,1508468486,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:31,320,31710071,3,3,2,SET,3,3,0,2,3,1508468486,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:33,321,31710071,3,3,3,SET,1,1,1,2,3,1508468486,0,s,1,1,1,1,1,5,1
2017/10/20,12:01:33,321,31710071,3,3,3,CHECK,0,0,1,2,3,1508468486,1,s,1,1,1,1,1,5,1
2017/10/20,12:01:34,0,31710071,3,4,0,PROB_BEGIN,0,0,0,0,0,1508468494,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:39,300,31710071,3,4,1,SET,3,3,0,0,3,1508468494,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:42,320,31710071,3,4,2,SET,2,2,0,2,3,1508468494,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:46,321,31710071,3,4,3,SET,1,1,1,2,3,1508468494,0,s,1,1,1,1,1,5,1
2017/10/20,12:01:47,321,31710071,3,4,3,CHECK,0,0,1,2,3,1508468494,1,s,1,1,1,1,1,5,1
2017/10/20,12:01:47,0,31710071,3,5,0,PROB_BEGIN,0,0,0,0,0,1508468507,0,f,0,0,0,0,0,0,1
2017/10/20,12:01:50,20,31710071,3,5,1,SET,2,2,0,2,0,1508468507,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:52,320,31710071,3,5,2,SET,3,3,0,2,3,1508468507,0,f,0,1,0,0,0,1,1
2017/10/20,12:01:54,321,31710071,3,5,3,SET,1,1,1,2,3,1508468507,0,s,1,1,1,1,1,5,1
2017/10/20,12:01:54,321,31710071,3,5,3,CHECK,0,0,1,2,3,1508468507,1,s,1,1,1,1,1,5,1
2017/10/16,14:48:41,0,31510207,1,1,0,PROB_BEGIN,0,0,0,0,0,1508132921,0,f,0,0,0,0,0,0,1
2017/10/16,14:48:54,1,31510207,1,1,1,SET,1,1,1,0,0,1508132921,0,f,0,0,0,0,0,0,1
2017/10/16,14:48:56,21,31510207,1,1,2,SET,2,2,1,2,0,1508132921,0,f,0,1,0,0,0,1,1
2017/10/16,14:49:00,421,31510207,1,1,3,SET,3,4,1,2,4,1508132921,0,f,0,1,0,1,1,3,1
2017/10/16,14:49:01,421,31510207,1,1,3,CHECK,0,0,1,2,4,1508132921,1,f,0,1,0,1,1,3,1
2017/10/16,14:49:15,421,31510207,1,1,4,REMOVE,3,4,1,2,4,1508132921,1,f,0,1,0,1,1,3,1
2017/10/16,14:49:16,321,31510207,1,1,5,SET,3,3,1,2,3,1508132921,1,s,1,1,1,1,1,5,1
2017/10/16,14:49:17,321,31510207,1,1,5,CHECK,0,0,1,2,3,1508132921,2,s,1,1,1,1,1,5,1
2017/10/16,14:49:18,0,31510207,1,2,0,PROB_BEGIN,0,0,0,0,0,1508132958,0,f,0,0,0,0,0,0,1
2017/10/16,14:49:47,1,31510207,1,2,1,SET,1,1,1,0,0,1508132958,0,f,0,0,0,0,0,0,1
2017/10/16,14:49:49,21,31510207,1,2,2,SET,2,2,1,2,0,1508132958,0,f,0,1,0,0,0,1,1
2017/10/16,14:49:50,321,31510207,1,2,3,SET,3,3,1,2,3,1508132958,0,s,1,1,1,1,1,5,1
2017/10/16,14:49:50,321,31510207,1,2,3,CHECK,0,0,1,2,3,1508132958,1,s,1,1,1,1,1,5,1
2017/10/16,14:49:51,0,31510207,1,3,0,PROB_BEGIN,0,0,0,0,0,1508132991,0,f,0,0,0,0,0,0,1
2017/10/16,14:49:59,1,31510207,1,3,1,SET,1,1,1,0,0,1508132991,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:02,21,31510207,1,3,2,SET,2,2,1,2,0,1508132991,0,f,0,1,0,0,0,1,1
2017/10/16,14:50:05,321,31510207,1,3,3,SET,3,3,1,2,3,1508132991,0,s,1,1,1,1,1,5,1
2017/10/16,14:50:06,321,31510207,1,3,3,CHECK,0,0,1,2,3,1508132991,1,s,1,1,1,1,1,5,1
2017/10/16,14:50:06,0,31510207,1,4,0,PROB_BEGIN,0,0,0,0,0,1508133006,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:17,1,31510207,1,4,1,SET,1,1,1,0,0,1508133006,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:25,21,31510207,1,4,2,SET,2,2,1,2,0,1508133006,0,f,0,1,0,0,0,1,1
2017/10/16,14:50:27,521,31510207,1,4,3,SET,3,5,1,2,5,1508133006,0,f,0,0,1,0,0,1,1
2017/10/16,14:50:28,521,31510207,1,4,4,REMOVE,3,5,1,2,5,1508133006,0,f,0,0,1,0,0,1,1
2017/10/16,14:50:29,321,31510207,1,4,5,SET,3,3,1,2,3,1508133006,0,s,1,1,1,1,1,5,1
2017/10/16,14:50:29,321,31510207,1,4,5,CHECK,0,0,1,2,3,1508133006,1,s,1,1,1,1,1,5,1
2017/10/16,14:50:30,0,31510207,1,5,0,PROB_BEGIN,0,0,0,0,0,1508133030,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:40,1,31510207,1,5,1,SET,1,1,1,0,0,1508133030,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:43,21,31510207,1,5,2,SET,2,2,1,2,0,1508133030,0,f,0,1,0,0,0,1,1
2017/10/16,14:50:44,321,31510207,1,5,3,SET,3,3,1,2,3,1508133030,0,s,1,1,1,1,1,5,1
2017/10/16,14:50:45,321,31510207,1,5,3,CHECK,0,0,1,2,3,1508133030,1,s,1,1,1,1,1,5,1
2017/10/16,14:50:48,0,31510207,2,1,0,PROB_BEGIN,0,0,0,0,0,1508133048,0,f,0,0,0,0,0,0,1
2017/10/16,14:50:58,1,31510207,2,1,1,SET,1,1,1,0,0,1508133048,0,f,0,0,0,0,0,0,1
2017/10/16,14:51:00,21,31510207,2,1,2,SET,2,2,1,2,0,1508133048,0,f,0,1,0,0,0,1,1
